TF_Symbol	TF_Entrez_ID	PubMed_ID	Database	Status
MECP2	4204	22140431	PubMedQuery	unexamined
MECP2	4204	22119903	PubMedQuery	unexamined
MECP2	4204	21982370	PubMedQuery	unexamined
MECP2	4204	21938566	PubMedQuery	unexamined
MECP2	4204	21779366	PubMedQuery	unexamined
MECP2	4204	21655924	PubMedQuery	unexamined
MECP2	4204	21412773	PubMedQuery	unexamined
MECP2	4204	21242658	PubMedQuery	unexamined
MECP2	4204	21191816	PubMedQuery	unexamined
MECP2	4204	20921386	PubMedQuery	unexamined
MECP2	4204	20886097	PubMedQuery	unexamined
MECP2	4204	20716963	PubMedQuery	unexamined
MECP2	4204	20565761	PubMedQuery	unexamined
MECP2	4204	20385708	PubMedQuery	unexamined
MECP2	4204	20139074	PubMedQuery	unexamined
MECP2	4204	19745053	PubMedQuery	unexamined
MECP2	4204	19476549	PubMedQuery	unexamined
MECP2	4204	19457133	PubMedQuery	unexamined
MECP2	4204	18989361	PubMedQuery	unexamined
MECP2	4204	18976699	PubMedQuery	unexamined
MECP2	4204	18952593	PubMedQuery	unexamined
MECP2	4204	18353557	PubMedQuery	unexamined
MECP2	4204	18075316	PubMedQuery	unexamined
MECP2	4204	18042715	PubMedQuery	unexamined
MECP2	4204	17452465	PubMedQuery	unexamined
MECP2	4204	17036333	PubMedQuery	unexamined
MECP2	4204	16848908	PubMedQuery	unexamined
MECP2	4204	16782889	PubMedQuery	unexamined
MECP2	4204	16701802	PubMedQuery	unexamined
MECP2	4204	16537832	PubMedQuery	unexamined
MECP2	4204	16331260	PubMedQuery	unexamined
MECP2	4204	15746193	PubMedQuery	unexamined
MECP2	4204	15233939	PubMedQuery	unexamined
MECP2	4204	15140761	PubMedQuery	unexamined
MECP2	4204	15034303	PubMedQuery	unexamined
MECP2	4204	14593183	PubMedQuery	unexamined
MECP2	4204	12626718	PubMedQuery	unexamined
MECP2	4204	18989361	TRRUST	unexamined
MECP2	4204	17278996	TRRUST	unexamined
MECP2	4204	20385708	TRRUST	unexamined
MECP2	4204	21118894	TRRUST	unexamined
MECP2	4204	19195802	TRRUST	unexamined
MECP2	4204	15870696	TRRUST	unexamined
MECP2	4204	21655924	TRRUST	unexamined
MECP2	4204	23242655	TRRUST	unexamined
MECP2	4204	19781662	TRRUST	unexamined
MECP2	4204	19029285	TRRUST	unexamined
MECP2	4204	15657354	TRRUST	unexamined
MECP2	4204	11865062	TRRUST	unexamined
MECP2	4204	16330482	TRRUST	unexamined
MED1	5469	30527662	ENdb	unexamined
MED1	5469	25644604	InnateDB	unexamined
MED1	5469	18339625	InnateDB	unexamined
MED1	5469	16239257	InnateDB	unexamined
MED1	5469	28475875	PubMedQuery	unexamined
MED1	5469	25955728	PubMedQuery	unexamined
MED1	5469	25564654	PubMedQuery	unexamined
MED1	5469	25481872	PubMedQuery	unexamined
MED1	5469	22967998	PubMedQuery	unexamined
MED1	5469	22964581	PubMedQuery	unexamined
MED1	5469	21868449	PubMedQuery	unexamined
MED1	5469	18418385	PubMedQuery	unexamined
MED1	5469	17641689	PubMedQuery	unexamined
MED1	5469	17344214	PubMedQuery	unexamined
MED1	5469	16059639	PubMedQuery	unexamined
MED1	5469	15989967	PubMedQuery	unexamined
MED1	5469	15650019	PubMedQuery	unexamined
MED1	5469	12101254	PubMedQuery	unexamined
MED1	5469	21868449	TRRUST	unexamined
MED1	5469	17827210	TRRUST	unexamined
MED1	5469	10747854	TRRUST	unexamined
MED1	5469	11027271	TRRUST	unexamined
MED1	5469	21556051	TRRUST	unexamined
MED1	5469	22102282	TRRUST	unexamined
MED1	5469	16574658	TRRUST	unexamined
MED1	5469	19497978	TRRUST	unexamined
MED1	5469	17229570	TRRUST	unexamined
MED10	84246	15893730	InnateDB	unexamined
MED14	9282	16239257	InnateDB	unexamined
MED14	9282	12509459	InnateDB	unexamined
MED15	51586	25564654	PubMedQuery	unexamined
MED15	51586	15886297	PubMedQuery	unexamined
MED15	51586	20025940	TRRUST	unexamined
MED23	9439	12509459	InnateDB	unexamined
MED23	9439	15893730	InnateDB	unexamined
MED23	9439	25564654	PubMedQuery	unexamined
MED23	9439	21868677	PubMedQuery	unexamined
MED23	9439	19417216	PubMedQuery	unexamined
MED23	9439	16964286	PubMedQuery	unexamined
MED23	9439	15749018	PubMedQuery	unexamined
MED23	9439	25054639	TRRUST	unexamined
MED23	9439	12543799	TRRUST	unexamined
MED6	10001	20194623	TRRUST	unexamined
MED8	112950	20194623	TRRUST	unexamined
MEF2A	4205	26595656	ENdb	unexamined
MEF2A	4205	21468593	HTRIdb_LC	unexamined
MEF2A	4205	20009769	HTRIdb_LC	unexamined
MEF2A	4205	18198354	HTRIdb_LC	unexamined
MEF2A	4205	31659164	PubMedQuery	unexamined
MEF2A	4205	26393304	PubMedQuery	unexamined
MEF2A	4205	24344258	PubMedQuery	unexamined
MEF2A	4205	23486945	PubMedQuery	unexamined
MEF2A	4205	21415370	PubMedQuery	unexamined
MEF2A	4205	21414300	PubMedQuery	unexamined
MEF2A	4205	20165829	PubMedQuery	unexamined
MEF2A	4205	20086047	PubMedQuery	unexamined
MEF2A	4205	16504037	PubMedQuery	unexamined
MEF2A	4205	15507520	PubMedQuery	unexamined
MEF2A	4205	15486975	PubMedQuery	unexamined
MEF2A	4205	12097321	TFactS	unexamined
MEF2A	4205	12641495	TFactS	unexamined
MEF2A	4205	9571041	TFe	unexamined
MEF2A	4205	1406636	TFe	unexamined
MEF2A	4205	18222924	TRRUST	unexamined
MEF2A	4205	16873063	TRRUST	unexamined
MEF2A	4205	19935709	TRRUST	unexamined
MEF2A	4205	12097321	TRRUST	unexamined
MEF2A	4205	18765789	TRRUST	unexamined
MEF2A	4205	18073218	TRRUST	unexamined
MEF2A	4205	10403485	TRRUST	unexamined
MEF2A	4205	12054430	TRRUST	unexamined
MEF2A	4205	17696759	TRRUST	unexamined
MEF2A	4205	14630949	TRRUST	unexamined
MEF2A	4205	15294043	TRRUST	unexamined
MEF2A	4205	18198354	TRRUST	unexamined
MEF2A	4205	10652194	TRRUST	unexamined
MEF2B	100271849	26229090	ENdb	unexamined
MEF2B	100271849	23974956	InnateDB	unexamined
MEF2B	100271849	26393304	PubMedQuery	unexamined
MEF2B	100271849	26229090	PubMedQuery	unexamined
MEF2B	100271849	17822438	PubMedQuery	unexamined
MEF2B	100271849	16504037	PubMedQuery	unexamined
MEF2B	100271849	23974956	TRRUST	unexamined
MEF2C	4208	26595656	ENdb	unexamined
MEF2C	4208	25271055	ENdb	unexamined
MEF2C	4208	31659164	PubMedQuery	unexamined
MEF2C	4208	30731491	PubMedQuery	unexamined
MEF2C	4208	27916793	PubMedQuery	unexamined
MEF2C	4208	23283686	PubMedQuery	unexamined
MEF2C	4208	22342668	PubMedQuery	unexamined
MEF2C	4208	21858141	PubMedQuery	unexamined
MEF2C	4208	21261500	PubMedQuery	unexamined
MEF2C	4208	17728141	PubMedQuery	unexamined
MEF2C	4208	17342168	PubMedQuery	unexamined
MEF2C	4208	15486975	PubMedQuery	unexamined
MEF2C	4208	21454555	TRRUST	unexamined
MEF2C	4208	10548518	TRRUST	unexamined
MEF2C	4208	15356291	TRRUST	unexamined
MEF2C	4208	18079734	TRRUST	unexamined
MEF2C	4208	10523670	TRRUST	unexamined
MEF2C	4208	10849446	TRRUST	unexamined
MEF2C	4208	12054430	TRRUST	unexamined
MEF2C	4208	20513142	TRRUST	unexamined
MEF2C	4208	17696759	TRRUST	unexamined
MEF2C	4208	11158308	TRRUST	unexamined
MEF2C	4208	18450586	TRRUST	unexamined
MEF2D	4209	25890150	CytReg	unexamined
MEF2D	4209	26595656	ENdb	unexamined
MEF2D	4209	25890150	InnateDB	unexamined
MEF2D	4209	28298358	PubMedQuery	unexamined
MEF2D	4209	27364559	PubMedQuery	unexamined
MEF2D	4209	26393304	PubMedQuery	unexamined
MEF2D	4209	26356851	PubMedQuery	unexamined
MEF2D	4209	25801704	PubMedQuery	unexamined
MEF2D	4209	24913006	PubMedQuery	unexamined
MEF2D	4209	23723416	PubMedQuery	unexamined
MEF2D	4209	23523791	PubMedQuery	unexamined
MEF2D	4209	19109909	PubMedQuery	unexamined
MEF2D	4209	18957617	PubMedQuery	unexamined
MEF2D	4209	18026121	PubMedQuery	unexamined
MEF2D	4209	24672010	TRRUST	unexamined
MEF2D	4209	17210568	TRRUST	unexamined
MEF2D	4209	12054430	TRRUST	unexamined
MEF2D	4209	17108111	TRRUST	unexamined
MEF2D	4209	17696759	TRRUST	unexamined
MEF2D	4209	15171250	TRRUST	unexamined
MEF2D	4209	12213324	TRRUST	unexamined
MEFV	4210	15933209	ORegAnno_LC	unexamined
MEIS1	4211	18093541	CytReg	unexamined
MEIS1	4211	18375036	CytReg	unexamined
MEIS1	4211	22072553	ENdb	unexamined
MEIS1	4211	32421711	PubMedQuery	unexamined
MEIS1	4211	31974574	PubMedQuery	unexamined
MEIS1	4211	26674308	PubMedQuery	unexamined
MEIS1	4211	26323317	PubMedQuery	unexamined
MEIS1	4211	26259236	PubMedQuery	unexamined
MEIS1	4211	26253404	PubMedQuery	unexamined
MEIS1	4211	25349154	PubMedQuery	unexamined
MEIS1	4211	25158280	PubMedQuery	unexamined
MEIS1	4211	24484454	PubMedQuery	unexamined
MEIS1	4211	23818607	PubMedQuery	unexamined
MEIS1	4211	23660297	PubMedQuery	unexamined
MEIS1	4211	23188718	PubMedQuery	unexamined
MEIS1	4211	22972982	PubMedQuery	unexamined
MEIS1	4211	22448256	PubMedQuery	unexamined
MEIS1	4211	22072553	PubMedQuery	unexamined
MEIS1	4211	20516218	PubMedQuery	unexamined
MEIS1	4211	20237320	PubMedQuery	unexamined
MEIS1	4211	20018718	PubMedQuery	unexamined
MEIS1	4211	19473990	PubMedQuery	unexamined
MEIS1	4211	18407260	PubMedQuery	unexamined
MEIS1	4211	17671196	PubMedQuery	unexamined
MEIS1	4211	16415155	PubMedQuery	unexamined
MEIS1	4211	15654074	PubMedQuery	unexamined
MEIS1	4211	12609849	PubMedQuery	unexamined
MEIS1	4211	17562853	TRRUST	unexamined
MEIS1	4211	22028617	TRRUST	unexamined
MEIS1	4211	12609849	TRRUST	unexamined
MEIS1	4211	25158280	TRRUST	unexamined
MEIS1	4211	23139255	TRRUST	unexamined
MEIS1	4211	12732210	TRRUST	unexamined
MEIS2	4212	32421711	PubMedQuery	unexamined
MEIS2	4212	29757984	PubMedQuery	unexamined
MEIS2	4212	27784965	PubMedQuery	unexamined
MEIS2	4212	26674308	PubMedQuery	unexamined
MEIS2	4212	18407260	PubMedQuery	unexamined
MEIS2	4212	17049510	TFe	unexamined
MEIS2	4212	18787068	TRRUST	unexamined
MEIS2	4212	20808819	TRRUST	unexamined
MEIS2	4212	22028617	TRRUST	unexamined
MEIS2	4212	25043012	TRRUST	unexamined
MEIS3	56917	19853569	PubMedQuery	unexamined
MEN1	4221	17766243	InnateDB	unexamined
MEN1	4221	27888797	PubMedQuery	unexamined
MEN1	4221	24101467	PubMedQuery	unexamined
MEN1	4221	23784080	PubMedQuery	unexamined
MEN1	4221	23744037	PubMedQuery	unexamined
MEN1	4221	23419452	PubMedQuery	unexamined
MEN1	4221	22409234	PubMedQuery	unexamined
MEN1	4221	21129151	PubMedQuery	unexamined
MEN1	4221	20484083	PubMedQuery	unexamined
MEN1	4221	18636154	PubMedQuery	unexamined
MEN1	4221	17766243	PubMedQuery	unexamined
MEN1	4221	17671196	PubMedQuery	unexamined
MEN1	4221	16415155	PubMedQuery	unexamined
MEN1	4221	16260610	PubMedQuery	unexamined
MEN1	4221	16239140	PubMedQuery	unexamined
MEN1	4221	16195383	PubMedQuery	unexamined
MEN1	4221	12516092	PubMedQuery	unexamined
MEN1	4221	19074834	TRRUST	unexamined
MEN1	4221	23349306	TRRUST	unexamined
MEN1	4221	23579270	TRRUST	unexamined
MEN1	4221	23928057	TRRUST	unexamined
MEN1	4221	17183676	TRRUST	unexamined
MEN1	4221	19228930	TRRUST	unexamined
MEN1	4221	22327296	TRRUST	unexamined
MEN1	4221	24101467	TRRUST	unexamined
MEN1	4221	24157940	TRRUST	unexamined
MEN1	4221	10523037	TRRUST	unexamined
MEN1	4221	23648481	TRRUST	unexamined
MEN1	4221	21852362	TRRUST	unexamined
MEN1	4221	20484083	TRRUST	unexamined
MEN1	4221	17024155	TRRUST	unexamined
MEN1	4221	18754863	TRRUST	unexamined
MEN1	4221	17766243	TRRUST	unexamined
MEOX1	4222	25725067	PubMedQuery	unexamined
MEOX1	4222	19782461	PubMedQuery	unexamined
MEOX1	4222	15024065	TRRUST	unexamined
MEOX1	4222	15039437	TRRUST	unexamined
MEOX1	4222	19520072	TRRUST	unexamined
MEOX2	4223	17074759	HTRIdb_LC	unexamined
MEOX2	4223	19340300	HTRIdb_LC	unexamined
MEOX2	4223	17301086	TRRUST	unexamined
MESP1	55897	27185833	PubMedQuery	unexamined
MESP1	55897	25851587	PubMedQuery	unexamined
MESP1	55897	18297060	PubMedQuery	unexamined
MESP2	145873	27185833	PubMedQuery	unexamined
MGA	23269	28947755	PubMedQuery	unexamined
MGA	23269	16965517	PubMedQuery	unexamined
MGA	23269	16513733	PubMedQuery	unexamined
MITF	4286	20573688	CytReg	unexamined
MITF	4286	29277702	ENdb	unexamined
MITF	4286	24842713	ENdb	unexamined
MITF	4286	24443471	ENdb	unexamined
MITF	4286	11085749	HTRIdb_LC	unexamined
MITF	4286	18451137	HTRIdb_LC	unexamined
MITF	4286	11085749	InnateDB	unexamined
MITF	4286	31093693	PubMedQuery	unexamined
MITF	4286	30699982	PubMedQuery	unexamined
MITF	4286	30290719	PubMedQuery	unexamined
MITF	4286	28276104	PubMedQuery	unexamined
MITF	4286	27185926	PubMedQuery	unexamined
MITF	4286	26580798	PubMedQuery	unexamined
MITF	4286	26530832	PubMedQuery	unexamined
MITF	4286	22692423	PubMedQuery	unexamined
MITF	4286	22496449	PubMedQuery	unexamined
MITF	4286	22186729	PubMedQuery	unexamined
MITF	4286	21949374	PubMedQuery	unexamined
MITF	4286	19056895	PubMedQuery	unexamined
MITF	4286	17371876	PubMedQuery	unexamined
MITF	4286	16964280	PubMedQuery	unexamined
MITF	4286	16455654	PubMedQuery	unexamined
MITF	4286	16280008	PubMedQuery	unexamined
MITF	4286	16046394	PubMedQuery	unexamined
MITF	4286	15716956	PubMedQuery	unexamined
MITF	4286	15607961	PubMedQuery	unexamined
MITF	4286	14962802	PubMedQuery	unexamined
MITF	4286	14597395	PubMedQuery	unexamined
MITF	4286	12136092	PubMedQuery	unexamined
MITF	4286	15451032	TFactS	unexamined
MITF	4286	19067971	TFactS	unexamined
MITF	4286	1999537	TFactS	unexamined
MITF	4286	9326226	TFe	unexamined
MITF	4286	8707852	TFe	unexamined
MITF	4286	11481336	TRRUST	unexamined
MITF	4286	14962802	TRRUST	unexamined
MITF	4286	17105730	TRRUST	unexamined
MITF	4286	15716956	TRRUST	unexamined
MITF	4286	14706856	TRRUST	unexamined
MITF	4286	22792072	TRRUST	unexamined
MITF	4286	14737107	TRRUST	unexamined
MITF	4286	15226356	TRRUST	unexamined
MITF	4286	23243277	TRRUST	unexamined
MITF	4286	17371876	TRRUST	unexamined
MITF	4286	14744763	TRRUST	unexamined
MITF	4286	9326226	TRRUST	unexamined
MITF	4286	15254223	TRRUST	unexamined
MITF	4286	23610061	TRRUST	unexamined
MITF	4286	15166150	TRRUST	unexamined
MITF	4286	21791431	TRRUST	unexamined
MITF	4286	14643677	TRRUST	unexamined
MITF	4286	10770922	TRRUST	unexamined
MITF	4286	10587587	TRRUST	unexamined
MITF	4286	8707852	TRRUST	unexamined
MITF	4286	9593634	TRRUST	unexamined
MITF	4286	12128226	TRRUST	unexamined
MITF	4286	14982938	TRRUST	unexamined
MITF	4286	23980096	TRRUST	unexamined
MITF	4286	15607961	TRRUST	unexamined
MITF	4286	18983539	TRRUST	unexamined
MITF	4286	23416000	TRRUST	unexamined
MITF	4286	21602817	TRRUST	unexamined
MITF	4286	15892717	TRRUST	unexamined
MITF	4286	12819038	TRRUST	unexamined
MITF	4286	11425859	TRRUST	unexamined
MITF	4286	22012259	TRRUST	unexamined
MITF	4286	11085749	TRRUST	unexamined
MITF	4286	21072171	TRRUST	unexamined
MITF	4286	19937254	TRRUST	unexamined
MITF	4286	12204775	TRRUST	unexamined
MITF	4286	15577322	TRRUST	unexamined
MITF	4286	20482673	TRRUST	unexamined
MITF	4286	22234890	TRRUST	unexamined
MITF	4286	22115973	TRRUST	unexamined
MITF	4286	15737031	TRRUST	unexamined
MITF	4286	16411896	TRRUST	unexamined
MITF	4286	23447565	TRRUST	unexamined
MITF	4286	10080955	TRRUST	unexamined
MITF	4286	12034359	TRRUST	unexamined
MITF	4286	12136092	TRRUST	unexamined
MITF	4286	18424413	TRRUST	unexamined
MITF	4286	21910056	TRRUST	unexamined
MITF	4286	22259223	TRRUST	unexamined
MITF	4286	23872139	TRRUST	unexamined
MITF	4286	9158138	TRRUST	unexamined
MITF	4286	22371403	TRRUST	unexamined
MITF	4286	8995290	TRRUST	unexamined
MITF	4286	20530484	TRRUST	unexamined
MITF	4286	18451137	TRRUST	unexamined
MIXL1	83881	19711456	TRRUST	unexamined
MIXL1	83881	22164283	TRRUST	unexamined
MIXL1	83881	22265737	TRRUST	unexamined
MKX	283078	25332192	CytReg	unexamined
MKX	283078	24814716	TRRUST	unexamined
MKX	283078	25332192	TRRUST	unexamined
MLLT10	8028	22126283	PubMedQuery	unexamined
MLLT10	8028	15851483	TRRUST	unexamined
MLLT3	4300	31789407	PubMedQuery	unexamined
MLLT3	4300	23762261	PubMedQuery	unexamined
MLLT3	4300	15851483	TRRUST	unexamined
MLLT3	4300	18528488	TRRUST	unexamined
MLLT3	4300	12242306	TRRUST	unexamined
MLLT3	4300	17332896	TRRUST	unexamined
MLLT3	4300	19473990	TRRUST	unexamined
MLX	6945	27251850	PubMedQuery	unexamined
MLX	6945	20558747	PubMedQuery	unexamined
MLX	6945	20027290	PubMedQuery	unexamined
MLX	6945	14602925	PubMedQuery	unexamined
MLX	6945	12601364	PubMedQuery	unexamined
MLX	6945	12585964	PubMedQuery	unexamined
MLX	6945	12514743	PubMedQuery	unexamined
MLX	6945	12136238	PubMedQuery	unexamined
MLX	6945	12133007	PubMedQuery	unexamined
MLX	6945	12101254	PubMedQuery	unexamined
MLX	6945	11867220	PubMedQuery	unexamined
MLX	6945	11818510	PubMedQuery	unexamined
MLX	6945	11605014	PubMedQuery	unexamined
MLX	6945	11590126	PubMedQuery	unexamined
MLX	6945	19960435	TRRUST	unexamined
MLXIPL	51085	26384380	PubMedQuery	unexamined
MLXIPL	51085	24037087	PubMedQuery	unexamined
MLXIPL	51085	21811631	PubMedQuery	unexamined
MLXIPL	51085	21103071	PubMedQuery	unexamined
MLXIPL	51085	20558747	PubMedQuery	unexamined
MLXIPL	51085	19359385	PubMedQuery	unexamined
MLXIPL	51085	15496471	PubMedQuery	unexamined
MLXIPL	51085	23803610	TRRUST	unexamined
MLXIPL	51085	15496471	TRRUST	unexamined
MLXIPL	51085	20934404	TRRUST	unexamined
MLXIPL	51085	19727214	TRRUST	unexamined
MLXIPL	51085	16891625	TRRUST	unexamined
MLXIPL	51085	23530060	TRRUST	unexamined
MLXIPL	51085	24451368	TRRUST	unexamined
MLXIPL	51085	22546860	TRRUST	unexamined
MLXIPL	51085	19411249	TRRUST	unexamined
MMP20	9313	25666817	InnateDB	unexamined
MMP9	4318	32012175	PubMedQuery	unexamined
MMP9	4318	31211500	PubMedQuery	unexamined
MMP9	4318	26722450	PubMedQuery	unexamined
MMP9	4318	26713842	PubMedQuery	unexamined
MMP9	4318	26473836	PubMedQuery	unexamined
MMP9	4318	25359725	PubMedQuery	unexamined
MMP9	4318	25305454	PubMedQuery	unexamined
MMP9	4318	25217963	PubMedQuery	unexamined
MMP9	4318	24810959	PubMedQuery	unexamined
MMP9	4318	24664993	PubMedQuery	unexamined
MMP9	4318	24632303	PubMedQuery	unexamined
MMP9	4318	22519702	PubMedQuery	unexamined
MMP9	4318	22508044	PubMedQuery	unexamined
MMP9	4318	22298639	PubMedQuery	unexamined
MMP9	4318	22067385	PubMedQuery	unexamined
MMP9	4318	22014525	PubMedQuery	unexamined
MMP9	4318	21496113	PubMedQuery	unexamined
MMP9	4318	21205987	PubMedQuery	unexamined
MMP9	4318	20847282	PubMedQuery	unexamined
MMP9	4318	20231272	PubMedQuery	unexamined
MMP9	4318	19670328	PubMedQuery	unexamined
MMP9	4318	19554388	PubMedQuery	unexamined
MMP9	4318	19462441	PubMedQuery	unexamined
MMP9	4318	18612129	PubMedQuery	unexamined
MMP9	4318	18021007	PubMedQuery	unexamined
MMP9	4318	16619037	PubMedQuery	unexamined
MMP9	4318	16166639	PubMedQuery	unexamined
MMP9	4318	23720741	TRRUST	unexamined
MNT	4335	24586446	PubMedQuery	unexamined
MNT	4335	20426839	PubMedQuery	unexamined
MNT	4335	17938259	PubMedQuery	unexamined
MNT	4335	16093321	PubMedQuery	unexamined
MNT	4335	16103876	TRRUST	unexamined
MNT	4335	12970171	TRRUST	unexamined
MNX1	3110	22232429	PubMedQuery	unexamined
MRTFA	57591	31435710	PubMedQuery	unexamined
MRTFA	57591	30106093	PubMedQuery	unexamined
MRTFA	57591	28298643	PubMedQuery	unexamined
MRTFA	57591	12732141	PubMedQuery	unexamined
MRTFA	57591	25446178	TRRUST	unexamined
MRTFA	57591	18477564	TRRUST	unexamined
MRTFA	57591	14565952	TRRUST	unexamined
MRTFA	57591	14970199	TRRUST	unexamined
MRTFA	57591	22049076	TRRUST	unexamined
MRTFA	57591	19625774	TRRUST	unexamined
MSC	9242	15052269	CytReg	unexamined
MSC	9242	25487574	ENdb	unexamined
MSC	9242	28502869	PubMedQuery	unexamined
MSC	9242	27168161	PubMedQuery	unexamined
MSC	9242	26890492	PubMedQuery	unexamined
MSC	9242	26722450	PubMedQuery	unexamined
MSC	9242	26544624	PubMedQuery	unexamined
MSC	9242	26481420	PubMedQuery	unexamined
MSC	9242	25915184	PubMedQuery	unexamined
MSC	9242	25640287	PubMedQuery	unexamined
MSC	9242	23690607	PubMedQuery	unexamined
MSC	9242	22521434	PubMedQuery	unexamined
MSC	9242	22040971	PubMedQuery	unexamined
MSC	9242	21645238	PubMedQuery	unexamined
MSC	9242	20849362	PubMedQuery	unexamined
MSC	9242	20663859	PubMedQuery	unexamined
MSC	9242	20504333	PubMedQuery	unexamined
MSC	9242	19710927	PubMedQuery	unexamined
MSC	9242	19528666	PubMedQuery	unexamined
MSC	9242	19423764	PubMedQuery	unexamined
MSC	9242	19129460	PubMedQuery	unexamined
MSC	9242	19074414	PubMedQuery	unexamined
MSC	9242	18759300	PubMedQuery	unexamined
MSC	9242	18077182	PubMedQuery	unexamined
MSC	9242	17932108	PubMedQuery	unexamined
MSC	9242	17547532	PubMedQuery	unexamined
MSC	9242	17071721	PubMedQuery	unexamined
MSC	9242	15947094	PubMedQuery	unexamined
MSC	9242	12032840	PubMedQuery	unexamined
MSC	9242	11861914	PubMedQuery	unexamined
MSC	9242	11756220	PubMedQuery	unexamined
MSC	9242	11691930	PubMedQuery	unexamined
MSC	9242	11572598	PubMedQuery	unexamined
MSC	9242	25487574	TRRUST	unexamined
MSC	9242	19561533	TRRUST	unexamined
MSC	9242	19148141	TRRUST	unexamined
MSC	9242	15052269	TRRUST	unexamined
MSC	9242	15213307	TRRUST	unexamined
MSC	9242	18279606	TRRUST	unexamined
MSGN1	343930	25371364	PubMedQuery	unexamined
MSX1	4487	25460335	PubMedQuery	unexamined
MSX1	4487	25101640	PubMedQuery	unexamined
MSX1	4487	21546760	PubMedQuery	unexamined
MSX1	4487	18285513	PubMedQuery	unexamined
MSX1	4487	11855840	PubMedQuery	unexamined
MSX1	4487	7877617	TFe	unexamined
MSX1	4487	9369446	TFe	unexamined
MSX1	4487	24715462	TRRUST	unexamined
MSX1	4487	14654219	TRRUST	unexamined
MSX1	4487	19251632	TRRUST	unexamined
MSX1	4487	9753686	TRRUST	unexamined
MSX1	4487	18379900	TRRUST	unexamined
MSX1	4487	10529415	TRRUST	unexamined
MSX1	4487	10340755	TRRUST	unexamined
MSX1	4487	12455636	TRRUST	unexamined
MSX1	4487	17030628	TRRUST	unexamined
MSX1	4487	22071108	TRRUST	unexamined
MSX1	4487	23284303	TRRUST	unexamined
MSX1	4487	22078940	TRRUST	unexamined
MSX1	4487	22455953	TRRUST	unexamined
MSX1	4487	18201699	TRRUST	unexamined
MSX2	4488	20878775	ENdb	unexamined
MSX2	4488	27532872	PubMedQuery	unexamined
MSX2	4488	25887857	PubMedQuery	unexamined
MSX2	4488	25460335	PubMedQuery	unexamined
MSX2	4488	24692107	PubMedQuery	unexamined
MSX2	4488	23266625	PubMedQuery	unexamined
MSX2	4488	21503878	PubMedQuery	unexamined
MSX2	4488	21467818	PubMedQuery	unexamined
MSX2	4488	20843790	PubMedQuery	unexamined
MSX2	4488	18285513	PubMedQuery	unexamined
MSX2	4488	17068080	PubMedQuery	unexamined
MSX2	4488	15778499	PubMedQuery	unexamined
MSX2	4488	15183730	PubMedQuery	unexamined
MSX2	4488	11861914	PubMedQuery	unexamined
MSX2	4488	11798166	PubMedQuery	unexamined
MSX2	4488	11763998	PubMedQuery	unexamined
MSX2	4488	20803545	TFactS	unexamined
MSX2	4488	20965237	TFactS	unexamined
MSX2	4488	21276840	TFactS	unexamined
MSX2	4488	21467818	TFactS	unexamined
MSX2	4488	7877617	TFe	unexamined
MSX2	4488	11948188	TFe	unexamined
MSX2	4488	15383550	TRRUST	unexamined
MSX2	4488	24715462	TRRUST	unexamined
