record_id	node	label	n_experiment
exp_0737	CARO_0000003	anatomical structure	1786
exp_2631	CARO_0000003	anatomical structure	1786
exp_1185	CARO_0000003	anatomical structure	1786
exp_1186	CARO_0000003	anatomical structure	1786
exp_1187	CARO_0000003	anatomical structure	1786
exp_0607	CARO_0000003	anatomical structure	1786
exp_0608	CARO_0000003	anatomical structure	1786
exp_2950	CARO_0000003	anatomical structure	1786
exp_1621	CARO_0000003	anatomical structure	1786
exp_1568	CARO_0000003	anatomical structure	1786
exp_1750	CARO_0000003	anatomical structure	1786
exp_1749	CARO_0000003	anatomical structure	1786
exp_3556	CARO_0000003	anatomical structure	1786
exp_2041	CARO_0000003	anatomical structure	1786
exp_3558	CARO_0000003	anatomical structure	1786
exp_3557	CARO_0000003	anatomical structure	1786
exp_3010	CARO_0000003	anatomical structure	1786
exp_2525	CARO_0000003	anatomical structure	1786
exp_2939	CARO_0000003	anatomical structure	1786
exp_2942	CARO_0000003	anatomical structure	1786
exp_2941	CARO_0000003	anatomical structure	1786
exp_2459	CARO_0000003	anatomical structure	1786
