Node	Node_Long	Definition	OntologyScope
UBERON_0014701	http://purl.obolibrary.org/obo/UBERON_0014701	extraembryonic vascular system	UBERON
UBERON_3010737	http://purl.obolibrary.org/obo/UBERON_3010737	M. palmaris longus	UBERON
UBERON_3010736	http://purl.obolibrary.org/obo/UBERON_3010736	ramus posterior of CN VIII	UBERON
UBERON_3010739	http://purl.obolibrary.org/obo/UBERON_3010739	M. flexor antibrachii medialis	UBERON
UBERON_3010738	http://purl.obolibrary.org/obo/UBERON_3010738	M. palmaris profundis	UBERON
UBERON_0002720	http://purl.obolibrary.org/obo/UBERON_0002720	mammillary peduncle	UBERON
UBERON_0002722	http://purl.obolibrary.org/obo/UBERON_0002722	trochlear nucleus	UBERON
UBERON_0002721	http://purl.obolibrary.org/obo/UBERON_0002721	lateral sulcus	UBERON
UBERON_3010722	http://purl.obolibrary.org/obo/UBERON_3010722	ramus palatinus	UBERON
UBERON_0002706	http://purl.obolibrary.org/obo/UBERON_0002706	posterior nucleus of hypothalamus	UBERON
UBERON_0002705	http://purl.obolibrary.org/obo/UBERON_0002705	midline nuclear group	UBERON
UBERON_3010721	http://purl.obolibrary.org/obo/UBERON_3010721	limb villosities	UBERON
UBERON_0002708	http://purl.obolibrary.org/obo/UBERON_0002708	posterior periventricular nucleus	UBERON
UBERON_3010724	http://purl.obolibrary.org/obo/UBERON_3010724	levator quadrati	UBERON
UBERON_0002707	http://purl.obolibrary.org/obo/UBERON_0002707	corticospinal tract	UBERON
UBERON_0002702	http://purl.obolibrary.org/obo/UBERON_0002702	middle frontal gyrus	UBERON
UBERON_0002701	http://purl.obolibrary.org/obo/UBERON_0002701	anterior median oculomotor nucleus	UBERON
UBERON_0002704	http://purl.obolibrary.org/obo/UBERON_0002704	metathalamus	UBERON
UBERON_3010720	http://purl.obolibrary.org/obo/UBERON_3010720	ramus hyomandibularis	UBERON
UBERON_0002703	http://purl.obolibrary.org/obo/UBERON_0002703	precentral gyrus	UBERON
UBERON_3010729	http://purl.obolibrary.org/obo/UBERON_3010729	M. coracobrachialis longus	UBERON
UBERON_3010726	http://purl.obolibrary.org/obo/UBERON_3010726	ramus muscularis of glossopharyngeus nerve	UBERON
UBERON_0002709	http://purl.obolibrary.org/obo/UBERON_0002709	posterior nuclear complex of thalamus	UBERON
UBERON_3010725	http://purl.obolibrary.org/obo/UBERON_3010725	M. coracoradialis	UBERON
UBERON_3010728	http://purl.obolibrary.org/obo/UBERON_3010728	otic opercular element	UBERON
UBERON_0002711	http://purl.obolibrary.org/obo/UBERON_0002711	nucleus of posterior commissure	UBERON
UBERON_0002710	http://purl.obolibrary.org/obo/UBERON_0002710	cingulate sulcus	UBERON
UBERON_3010754	http://purl.obolibrary.org/obo/UBERON_3010754	ramus recurrens	UBERON
UBERON_3010757	http://purl.obolibrary.org/obo/UBERON_3010757	ramus superficial ophthalmic	UBERON
UBERON_3010751	http://purl.obolibrary.org/obo/UBERON_3010751	ramus muscularis of vagus nerve	UBERON
UBERON_3010750	http://purl.obolibrary.org/obo/UBERON_3010750	descending branch of the vagus nerve	UBERON
UBERON_3010759	http://purl.obolibrary.org/obo/UBERON_3010759	ramus buccal	UBERON
UBERON_3010758	http://purl.obolibrary.org/obo/UBERON_3010758	M. coccygeocutaneus	UBERON
UBERON_0002700	http://purl.obolibrary.org/obo/UBERON_0002700	subcuneiform nucleus	UBERON
UBERON_3010744	http://purl.obolibrary.org/obo/UBERON_3010744	M. flexor antibrachii lateralis profundus	UBERON
UBERON_3010743	http://purl.obolibrary.org/obo/UBERON_3010743	M. flexor antibrachii lateralis superficialis	UBERON
UBERON_3010746	http://purl.obolibrary.org/obo/UBERON_3010746	T-shaped terminal phalanx	UBERON
UBERON_3010745	http://purl.obolibrary.org/obo/UBERON_3010745	M. coccygeosacralis	UBERON
UBERON_3010740	http://purl.obolibrary.org/obo/UBERON_3010740	ramus auricularis of the vagus nerve	UBERON
UBERON_3010742	http://purl.obolibrary.org/obo/UBERON_3010742	interhyoideus posterior	UBERON
UBERON_3010741	http://purl.obolibrary.org/obo/UBERON_3010741	M. ulnocarpalis	UBERON
UBERON_3010748	http://purl.obolibrary.org/obo/UBERON_3010748	M. coccygeoiliacus	UBERON
UBERON_3010747	http://purl.obolibrary.org/obo/UBERON_3010747	submentalis	UBERON
UBERON_3010749	http://purl.obolibrary.org/obo/UBERON_3010749	M. iliolumbaris	UBERON
UBERON_3010778	http://purl.obolibrary.org/obo/UBERON_3010778	jugal ramule	UBERON
UBERON_3010772	http://purl.obolibrary.org/obo/UBERON_3010772	M. dorsalis trunci	UBERON
UBERON_2001051	http://purl.obolibrary.org/obo/UBERON_2001051	caudal division of the internal carotid artery	UBERON
UBERON_2001053	http://purl.obolibrary.org/obo/UBERON_2001053	future internal carotid artery	UBERON
UBERON_2001052	http://purl.obolibrary.org/obo/UBERON_2001052	primordial hindbrain channel	UBERON
UBERON_2001055	http://purl.obolibrary.org/obo/UBERON_2001055	pronephric duct opening	UBERON
UBERON_2001054	http://purl.obolibrary.org/obo/UBERON_2001054	lateral dorsal aorta	UBERON
UBERON_2001059	http://purl.obolibrary.org/obo/UBERON_2001059	cranial division of the internal carotid artery	UBERON
UBERON_3010780	http://purl.obolibrary.org/obo/UBERON_3010780	pars recta	UBERON
UBERON_3010781	http://purl.obolibrary.org/obo/UBERON_3010781	pars convoluta of oviduct	UBERON
UBERON_3010765	http://purl.obolibrary.org/obo/UBERON_3010765	ramus mandibularis externus	UBERON
UBERON_3010764	http://purl.obolibrary.org/obo/UBERON_3010764	laryngeus ventralis	UBERON
UBERON_2001040	http://purl.obolibrary.org/obo/UBERON_2001040	epaxial region somite 24	UBERON
UBERON_2001042	http://purl.obolibrary.org/obo/UBERON_2001042	sclerotome somite 24	UBERON
UBERON_2001041	http://purl.obolibrary.org/obo/UBERON_2001041	sclerotome somite 21	UBERON
UBERON_2001044	http://purl.obolibrary.org/obo/UBERON_2001044	sclerotome somite 3	UBERON
UBERON_2001043	http://purl.obolibrary.org/obo/UBERON_2001043	sclerotome somite 27	UBERON
UBERON_2001046	http://purl.obolibrary.org/obo/UBERON_2001046	sclerotome somite 8	UBERON
UBERON_2001045	http://purl.obolibrary.org/obo/UBERON_2001045	sclerotome somite 5	UBERON
UBERON_2001039	http://purl.obolibrary.org/obo/UBERON_2001039	sclerotome somite 19	UBERON
UBERON_2001038	http://purl.obolibrary.org/obo/UBERON_2001038	sclerotome somite 16	UBERON
UBERON_3010771	http://purl.obolibrary.org/obo/UBERON_3010771	ventral sympathetic chain	UBERON
UBERON_3010770	http://purl.obolibrary.org/obo/UBERON_3010770	dorsal sympathetic chain	UBERON
UBERON_3010799	http://purl.obolibrary.org/obo/UBERON_3010799	ramulus suprabranchialis posterior	UBERON
UBERON_3010798	http://purl.obolibrary.org/obo/UBERON_3010798	ramulus suprabranchialis anterior	UBERON
UBERON_3010795	http://purl.obolibrary.org/obo/UBERON_3010795	preopercular ramule	UBERON
UBERON_3010794	http://purl.obolibrary.org/obo/UBERON_3010794	oral ramule	UBERON
UBERON_2001073	http://purl.obolibrary.org/obo/UBERON_2001073	axial vasculature	UBERON
UBERON_3010797	http://purl.obolibrary.org/obo/UBERON_3010797	m. ypsiloideus posterior	UBERON
UBERON_3010796	http://purl.obolibrary.org/obo/UBERON_3010796	ramus supraotic	UBERON
UBERON_2001076	http://purl.obolibrary.org/obo/UBERON_2001076	intestinal bulb	UBERON
UBERON_3010787	http://purl.obolibrary.org/obo/UBERON_3010787	pars transversalis	UBERON
UBERON_3010784	http://purl.obolibrary.org/obo/UBERON_3010784	m. oblique internus	UBERON
UBERON_2001060	http://purl.obolibrary.org/obo/UBERON_2001060	basidorsal	UBERON
UBERON_3010783	http://purl.obolibrary.org/obo/UBERON_3010783	m. oblique externus	UBERON
UBERON_2001062	http://purl.obolibrary.org/obo/UBERON_2001062	presumptive mesencephalic artery	UBERON
UBERON_3010786	http://purl.obolibrary.org/obo/UBERON_3010786	pars subvertebralis	UBERON
UBERON_3010785	http://purl.obolibrary.org/obo/UBERON_3010785	m. transversus	UBERON
UBERON_2001063	http://purl.obolibrary.org/obo/UBERON_2001063	posterior caudal vein	UBERON
UBERON_2001069	http://purl.obolibrary.org/obo/UBERON_2001069	ventral fin fold	UBERON
UBERON_3010790	http://purl.obolibrary.org/obo/UBERON_3010790	muscle rectus abdominis superficialis	UBERON
UBERON_3010793	http://purl.obolibrary.org/obo/UBERON_3010793	m. ypsiloideus anterior	UBERON
UBERON_3010792	http://purl.obolibrary.org/obo/UBERON_3010792	musculus rectus abdominis profundus	UBERON
UBERON_0036172	http://purl.obolibrary.org/obo/UBERON_0036172	palmaris brevis	UBERON
UBERON_0036174	http://purl.obolibrary.org/obo/UBERON_0036174	flexor digiti minimi brevis of hand	UBERON
UBERON_0036173	http://purl.obolibrary.org/obo/UBERON_0036173	abductor digiti minimi of hand	UBERON
UBERON_0036176	http://purl.obolibrary.org/obo/UBERON_0036176	opponens digiti minimi of hand	UBERON
UBERON_2001095	http://purl.obolibrary.org/obo/UBERON_2001095	immature macula	UBERON
UBERON_2001097	http://purl.obolibrary.org/obo/UBERON_2001097	immature posterior macula	UBERON
UBERON_0036177	http://purl.obolibrary.org/obo/UBERON_0036177	nucleus recessus	UBERON
UBERON_2001096	http://purl.obolibrary.org/obo/UBERON_2001096	immature anterior macula	UBERON
UBERON_0024193	http://purl.obolibrary.org/obo/UBERON_0024193	medial transverse frontopolar gyrus	UBERON
UBERON_0036185	http://purl.obolibrary.org/obo/UBERON_0036185	Sertoli cell barrier	UBERON
UBERON_0036186	http://purl.obolibrary.org/obo/UBERON_0036186	fibroelastic connective tissue	UBERON
UBERON_2001089	http://purl.obolibrary.org/obo/UBERON_2001089	myoseptum	UBERON
UBERON_0013491	http://purl.obolibrary.org/obo/UBERON_0013491	cervical fascia	UBERON
UBERON_0013492	http://purl.obolibrary.org/obo/UBERON_0013492	prevertebral cervical fascia	UBERON
UBERON_0013493	http://purl.obolibrary.org/obo/UBERON_0013493	abdominal fascia	UBERON
UBERON_0013494	http://purl.obolibrary.org/obo/UBERON_0013494	keratin-coated spine	UBERON
UBERON_0013490	http://purl.obolibrary.org/obo/UBERON_0013490	deep cervical fascia	UBERON
UBERON_0012167	http://purl.obolibrary.org/obo/UBERON_0012167	buccal fat pad	UBERON
UBERON_0013499	http://purl.obolibrary.org/obo/UBERON_0013499	glossopharyngeal-vagus IX-X preganglion complex	UBERON
UBERON_0013495	http://purl.obolibrary.org/obo/UBERON_0013495	barbed keratin-coated spine	UBERON
UBERON_0013496	http://purl.obolibrary.org/obo/UBERON_0013496	unbarbed keratin-coated spine	UBERON
UBERON_0013497	http://purl.obolibrary.org/obo/UBERON_0013497	muscularis orbicularis	UBERON
UBERON_0013498	http://purl.obolibrary.org/obo/UBERON_0013498	vestibulo-cochlear VIII ganglion complex	UBERON
UBERON_0012168	http://purl.obolibrary.org/obo/UBERON_0012168	umbilical cord blood	UBERON
UBERON_0000180	http://purl.obolibrary.org/obo/UBERON_0000180	lateral lumbar region of abdomen	UBERON
UBERON_0024151	http://purl.obolibrary.org/obo/UBERON_0024151	tegmentum	UBERON
UBERON_0013481	http://purl.obolibrary.org/obo/UBERON_0013481	crypt of Lieberkuhn of ileum	UBERON
UBERON_0013482	http://purl.obolibrary.org/obo/UBERON_0013482	crypt of Lieberkuhn of duodenum	UBERON
UBERON_0013483	http://purl.obolibrary.org/obo/UBERON_0013483	crypt of Lieberkuhn of jejunum	UBERON
UBERON_0012152	http://purl.obolibrary.org/obo/UBERON_0012152	skeleton of pedal digitopodium	UBERON
UBERON_0012151	http://purl.obolibrary.org/obo/UBERON_0012151	skeleton of manual digitopodium	UBERON
UBERON_0012150	http://purl.obolibrary.org/obo/UBERON_0012150	skeleton of digitopodium	UBERON
UBERON_0036143	http://purl.obolibrary.org/obo/UBERON_0036143	meningeal branch of mandibular nerve	UBERON
UBERON_0013488	http://purl.obolibrary.org/obo/UBERON_0013488	panniculus adiposus	UBERON
UBERON_0036145	http://purl.obolibrary.org/obo/UBERON_0036145	glymphatic system	UBERON
UBERON_0013489	http://purl.obolibrary.org/obo/UBERON_0013489	superficial cervical fascia	UBERON
UBERON_0036144	http://purl.obolibrary.org/obo/UBERON_0036144	incisive duct	UBERON
UBERON_0036147	http://purl.obolibrary.org/obo/UBERON_0036147	oral siphon muscle	UBERON
UBERON_0036146	http://purl.obolibrary.org/obo/UBERON_0036146	cardiopharyngeal field	UBERON
UBERON_0036149	http://purl.obolibrary.org/obo/UBERON_0036149	suprapubic skin	UBERON
UBERON_0036148	http://purl.obolibrary.org/obo/UBERON_0036148	orovelar muscle	UBERON
UBERON_0013485	http://purl.obolibrary.org/obo/UBERON_0013485	crypt of Lieberkuhn of colon	UBERON
UBERON_0013486	http://purl.obolibrary.org/obo/UBERON_0013486	crypt of Lieberkuhn of appendix	UBERON
UBERON_0013487	http://purl.obolibrary.org/obo/UBERON_0013487	epidermal ridge of digit	UBERON
UBERON_0000170	http://purl.obolibrary.org/obo/UBERON_0000170	pair of lungs	UBERON
UBERON_0000171	http://purl.obolibrary.org/obo/UBERON_0000171	respiration organ	UBERON
UBERON_0000172	http://purl.obolibrary.org/obo/UBERON_0000172	vomit	UBERON
UBERON_0000173	http://purl.obolibrary.org/obo/UBERON_0000173	amniotic fluid	UBERON
UBERON_0000178	http://purl.obolibrary.org/obo/UBERON_0000178	blood	UBERON
UBERON_0000179	http://purl.obolibrary.org/obo/UBERON_0000179	haemolymphatic fluid	UBERON
UBERON_0000174	http://purl.obolibrary.org/obo/UBERON_0000174	excreta	UBERON
UBERON_0000175	http://purl.obolibrary.org/obo/UBERON_0000175	pleural effusion	UBERON
UBERON_0000176	http://purl.obolibrary.org/obo/UBERON_0000176	oronasal secretion	UBERON
UBERON_0000177	http://purl.obolibrary.org/obo/UBERON_0000177	pus	UBERON
UBERON_0036150	http://purl.obolibrary.org/obo/UBERON_0036150	skin appendage follicle	UBERON
UBERON_0013471	http://purl.obolibrary.org/obo/UBERON_0013471	retromolar space	UBERON
UBERON_0013472	http://purl.obolibrary.org/obo/UBERON_0013472	upper esophagus	UBERON
UBERON_0012141	http://purl.obolibrary.org/obo/UBERON_0012141	manual digitopodium region	UBERON
UBERON_0036152	http://purl.obolibrary.org/obo/UBERON_0036152	cotyledonary placenta	UBERON
UBERON_0012140	http://purl.obolibrary.org/obo/UBERON_0012140	digitopodium region	UBERON
UBERON_0036151	http://purl.obolibrary.org/obo/UBERON_0036151	diffuse placenta	UBERON
UBERON_0036154	http://purl.obolibrary.org/obo/UBERON_0036154	discoid placenta	UBERON
UBERON_0036153	http://purl.obolibrary.org/obo/UBERON_0036153	zonary placenta	UBERON
UBERON_0013477	http://purl.obolibrary.org/obo/UBERON_0013477	blowhole	UBERON
UBERON_0013478	http://purl.obolibrary.org/obo/UBERON_0013478	cecal tonsil	UBERON
UBERON_0013479	http://purl.obolibrary.org/obo/UBERON_0013479	lung endothelium	UBERON
UBERON_0012142	http://purl.obolibrary.org/obo/UBERON_0012142	pedal digitopodium region	UBERON
UBERON_0013473	http://purl.obolibrary.org/obo/UBERON_0013473	lower esophagus	UBERON
UBERON_0013474	http://purl.obolibrary.org/obo/UBERON_0013474	middle part of esophagus	UBERON
UBERON_0013475	http://purl.obolibrary.org/obo/UBERON_0013475	gustatory gland	UBERON
UBERON_0013476	http://purl.obolibrary.org/obo/UBERON_0013476	dermal layer of tongue	UBERON
UBERON_0001491	http://purl.obolibrary.org/obo/UBERON_0001491	wrist joint	UBERON
UBERON_0001490	http://purl.obolibrary.org/obo/UBERON_0001490	elbow joint	UBERON
UBERON_0000160	http://purl.obolibrary.org/obo/UBERON_0000160	intestine	UBERON
UBERON_0000161	http://purl.obolibrary.org/obo/UBERON_0000161	orifice	UBERON
UBERON_0001493	http://purl.obolibrary.org/obo/UBERON_0001493	axillary nerve	UBERON
UBERON_0000162	http://purl.obolibrary.org/obo/UBERON_0000162	cloaca	UBERON
UBERON_0012139	http://purl.obolibrary.org/obo/UBERON_0012139	segment of autopod	UBERON
UBERON_0001492	http://purl.obolibrary.org/obo/UBERON_0001492	radial nerve	UBERON
UBERON_0001499	http://purl.obolibrary.org/obo/UBERON_0001499	muscle of arm	UBERON
UBERON_0000167	http://purl.obolibrary.org/obo/UBERON_0000167	oral cavity	UBERON
UBERON_0000168	http://purl.obolibrary.org/obo/UBERON_0000168	proximal-distal subdivision of colon	UBERON
UBERON_0001498	http://purl.obolibrary.org/obo/UBERON_0001498	muscle of pes	UBERON
UBERON_0001495	http://purl.obolibrary.org/obo/UBERON_0001495	pectoral muscle	UBERON
UBERON_0000163	http://purl.obolibrary.org/obo/UBERON_0000163	embryonic cloaca	UBERON
UBERON_0000164	http://purl.obolibrary.org/obo/UBERON_0000164	primitive urogenital sinus	UBERON
UBERON_0001494	http://purl.obolibrary.org/obo/UBERON_0001494	ulnar nerve	UBERON
UBERON_0000165	http://purl.obolibrary.org/obo/UBERON_0000165	mouth	UBERON
UBERON_0001497	http://purl.obolibrary.org/obo/UBERON_0001497	muscle of pelvic girdle	UBERON
UBERON_0001496	http://purl.obolibrary.org/obo/UBERON_0001496	ascending aorta	UBERON
UBERON_0000166	http://purl.obolibrary.org/obo/UBERON_0000166	oral opening	UBERON
UBERON_0014790	http://purl.obolibrary.org/obo/UBERON_0014790	lingual septum	UBERON
UBERON_0014791	http://purl.obolibrary.org/obo/UBERON_0014791	musculature of forelimb stylopod	UBERON
UBERON_0036161	http://purl.obolibrary.org/obo/UBERON_0036161	epitheliochorial placenta	UBERON
UBERON_0013460	http://purl.obolibrary.org/obo/UBERON_0013460	suprainiac fossa	UBERON
UBERON_0014792	http://purl.obolibrary.org/obo/UBERON_0014792	musculature of pelvic complex	UBERON
UBERON_0036163	http://purl.obolibrary.org/obo/UBERON_0036163	hemochorial placenta	UBERON
UBERON_0012130	http://purl.obolibrary.org/obo/UBERON_0012130	olecranon fossa	UBERON
UBERON_0036162	http://purl.obolibrary.org/obo/UBERON_0036162	endotheliochorial placenta	UBERON
UBERON_0036164	http://purl.obolibrary.org/obo/UBERON_0036164	ambient gyrus	UBERON
UBERON_0014797	http://purl.obolibrary.org/obo/UBERON_0014797	hypobranchial group muscle	UBERON
UBERON_0012134	http://purl.obolibrary.org/obo/UBERON_0012134	medial-intermediate intercuneiform joint	UBERON
UBERON_0036167	http://purl.obolibrary.org/obo/UBERON_0036167	Sattler's layer	UBERON
UBERON_0012133	http://purl.obolibrary.org/obo/UBERON_0012133	lateral-intermediate intercuneiform joint	UBERON
UBERON_0014798	http://purl.obolibrary.org/obo/UBERON_0014798	clavotrapezius muscle	UBERON
UBERON_0012132	http://purl.obolibrary.org/obo/UBERON_0012132	intercuneiform joint	UBERON
UBERON_0013468	http://purl.obolibrary.org/obo/UBERON_0013468	zygomatic fossa	UBERON
UBERON_0014799	http://purl.obolibrary.org/obo/UBERON_0014799	acromiotrapezius muscle	UBERON
UBERON_0012131	http://purl.obolibrary.org/obo/UBERON_0012131	centrale	UBERON
UBERON_0013469	http://purl.obolibrary.org/obo/UBERON_0013469	external occipital protuberance	UBERON
UBERON_0036168	http://purl.obolibrary.org/obo/UBERON_0036168	Haller's layer	UBERON
UBERON_0014793	http://purl.obolibrary.org/obo/UBERON_0014793	musculature of pectoral complex	UBERON
UBERON_0013462	http://purl.obolibrary.org/obo/UBERON_0013462	sylvian point	UBERON
UBERON_0012138	http://purl.obolibrary.org/obo/UBERON_0012138	pedal digit 8	UBERON
UBERON_0014794	http://purl.obolibrary.org/obo/UBERON_0014794	pectoral appendage muscle	UBERON
UBERON_0012137	http://purl.obolibrary.org/obo/UBERON_0012137	pedal digit 7	UBERON
UBERON_0013463	http://purl.obolibrary.org/obo/UBERON_0013463	temporal fossa	UBERON
UBERON_0014795	http://purl.obolibrary.org/obo/UBERON_0014795	pelvic appendage muscle	UBERON
UBERON_0012136	http://purl.obolibrary.org/obo/UBERON_0012136	prehallux	UBERON
UBERON_0012135	http://purl.obolibrary.org/obo/UBERON_0012135	prepollex skeleton	UBERON
UBERON_0014796	http://purl.obolibrary.org/obo/UBERON_0014796	common tendinous ring	UBERON
UBERON_0001480	http://purl.obolibrary.org/obo/UBERON_0001480	proximal carpal bone	UBERON
UBERON_0001482	http://purl.obolibrary.org/obo/UBERON_0001482	muscle of shoulder	UBERON
UBERON_0012129	http://purl.obolibrary.org/obo/UBERON_0012129	radial head of humerus	UBERON
UBERON_0000151	http://purl.obolibrary.org/obo/UBERON_0000151	pectoral fin	UBERON
UBERON_0001481	http://purl.obolibrary.org/obo/UBERON_0001481	distal carpal bone	UBERON
