TF_Symbol	TF_Entrez_ID	TF_Ensembl_ID	Lambert	Prev_Curated	SFARI_Score	SFARI_Syndromic	GO_Neurodev	Neurodev_TF	N_Candidate_Paper
ZNF362	149076	ENSG00000160094	TRUE	TRUE	0	0	FALSE	FALSE	1
MTERF1	7978	ENSG00000127989	TRUE	FALSE	0	0	FALSE	FALSE	1
ZBTB2	57621	ENSG00000181472	TRUE	TRUE	0	0	FALSE	FALSE	1
ZNF503	84858	ENSG00000165655	TRUE	FALSE	0	0	FALSE	FALSE	1
PRMT3	10196	ENSG00000185238	TRUE	FALSE	0	0	FALSE	FALSE	1
TSHZ1	10194	ENSG00000179981	TRUE	FALSE	0	0	FALSE	FALSE	1
ZBTB4	57659	ENSG00000174282	TRUE	FALSE	0	0	FALSE	FALSE	1
ZNF410	57862	ENSG00000119725	TRUE	TRUE	0	0	FALSE	FALSE	1
ZNF267	10308	ENSG00000185947	TRUE	TRUE	0	0	FALSE	FALSE	1
ZNF10	7556	ENSG00000256223	TRUE	FALSE	0	0	FALSE	FALSE	1
ZNF16	7564	ENSG00000170631	TRUE	TRUE	0	0	FALSE	FALSE	1
INSM2	84684	ENSG00000168348	TRUE	FALSE	0	0	FALSE	FALSE	1
ZC3H8	84524	ENSG00000144161	TRUE	FALSE	0	0	FALSE	FALSE	1
DPRX	503834	ENSG00000204595	TRUE	FALSE	0	0	FALSE	FALSE	1
DUXA	503835	ENSG00000258873	TRUE	FALSE	0	0	FALSE	FALSE	1
XPA	7507	ENSG00000136936	TRUE	FALSE	0	0	FALSE	FALSE	1
ZBTB14	7541	ENSG00000198081	TRUE	TRUE	0	0	FALSE	FALSE	1
ZNF184	7738	ENSG00000096654	TRUE	TRUE	0	0	FALSE	FALSE	1
ZNF189	7743	ENSG00000136870	TRUE	TRUE	0	0	FALSE	FALSE	1
ZSCAN9	7746	ENSG00000137185	TRUE	TRUE	0	0	FALSE	FALSE	1
BNC2	54796	ENSG00000173068	TRUE	FALSE	0	0	FALSE	FALSE	1
ZXDA	7789	ENSG00000198205	TRUE	TRUE	0	0	FALSE	FALSE	1
ZBTB46	140685	ENSG00000130584	TRUE	FALSE	0	0	FALSE	FALSE	1
NKX2-4	644524	ENSG00000125816	TRUE	FALSE	0	0	FALSE	FALSE	1
ZNF131	7690	ENSG00000172262	TRUE	FALSE	0	0	FALSE	FALSE	1
ZNF134	7693	ENSG00000213762	TRUE	TRUE	0	0	FALSE	FALSE	1
HES2	54626	ENSG00000069812	TRUE	FALSE	0	0	FALSE	FALSE	1
ZNF135	7694	ENSG00000176293	TRUE	TRUE	0	0	FALSE	FALSE	1
ZNF398	57541	ENSG00000197024	TRUE	TRUE	0	0	FALSE	FALSE	1
CBX2	84733	ENSG00000173894	TRUE	FALSE	0	0	FALSE	FALSE	1
ZHX3	23051	ENSG00000174306	TRUE	TRUE	0	0	FALSE	FALSE	1
ZNF385C	201181	ENSG00000187595	TRUE	FALSE	0	0	FALSE	FALSE	1
FOXP4	116113	ENSG00000137166	TRUE	TRUE	0	0	FALSE	FALSE	1
HDX	139324	ENSG00000165259	TRUE	FALSE	0	0	FALSE	FALSE	1
ZNF383	163087	ENSG00000188283	TRUE	TRUE	0	0	FALSE	FALSE	1
DNTTIP1	116092	ENSG00000101457	TRUE	FALSE	0	0	FALSE	FALSE	1
SOHLH1	402381	ENSG00000165643	TRUE	FALSE	0	0	FALSE	FALSE	1
ZNF433	163059	ENSG00000197647	TRUE	TRUE	0	0	FALSE	FALSE	1
GMEB1	10691	ENSG00000162419	TRUE	FALSE	0	0	FALSE	FALSE	1
ZBTB7C	201501	ENSG00000184828	TRUE	FALSE	0	0	FALSE	FALSE	1
ZSCAN4	201516	ENSG00000180532	TRUE	FALSE	0	0	FALSE	FALSE	1
FOXO6	100132074	ENSG00000204060	TRUE	FALSE	0	0	FALSE	FALSE	1
ZNF160	90338	ENSG00000170949	TRUE	TRUE	0	0	FALSE	FALSE	1
MTERF3	51001	ENSG00000156469	TRUE	FALSE	0	0	FALSE	FALSE	1
IRX2	153572	ENSG00000170561	TRUE	FALSE	0	0	FALSE	FALSE	1
PHF20	51230	ENSG00000025293	TRUE	FALSE	0	0	FALSE	FALSE	1
ZNF513	130557	ENSG00000163795	TRUE	TRUE	0	0	FALSE	FALSE	1
ZNF281	23528	ENSG00000162702	TRUE	TRUE	0	0	FALSE	FALSE	1
OVOL2	58495	ENSG00000125850	TRUE	FALSE	0	0	FALSE	FALSE	1
CREBZF	58487	ENSG00000137504	TRUE	TRUE	0	0	FALSE	FALSE	1
EEA1	8411	ENSG00000102189	TRUE	FALSE	0	0	FALSE	FALSE	1
WIZ	58525	ENSG00000011451	TRUE	FALSE	0	0	FALSE	FALSE	1
ZNF282	8427	ENSG00000170265	TRUE	FALSE	0	0	FALSE	FALSE	1
HIVEP1	3096	ENSG00000095951	TRUE	FALSE	0	0	FALSE	FALSE	1
HOXB6	3216	ENSG00000108511	TRUE	FALSE	0	0	FALSE	FALSE	1
HOXD3	3232	ENSG00000128652	TRUE	TRUE	0	0	FALSE	FALSE	1
HOXD9	3235	ENSG00000128709	TRUE	TRUE	0	0	FALSE	FALSE	1
ZNF746	155061	ENSG00000181220	TRUE	FALSE	0	0	FALSE	FALSE	1
YBX3	8531	ENSG00000060138	TRUE	TRUE	0	0	FALSE	FALSE	1
TLX2	3196	ENSG00000115297	TRUE	FALSE	0	0	FALSE	FALSE	1
ZNF444	55311	ENSG00000167685	TRUE	TRUE	0	0	FALSE	FALSE	1
HOXA4	3201	ENSG00000197576	TRUE	TRUE	0	0	FALSE	FALSE	1
DPF1	8193	ENSG00000011332	TRUE	FALSE	0	0	FALSE	FALSE	1
ALX3	257	ENSG00000156150	TRUE	TRUE	0	0	FALSE	FALSE	1
CXXC5	51523	ENSG00000171604	TRUE	FALSE	0	0	FALSE	FALSE	1
ALX1	8092	ENSG00000180318	TRUE	FALSE	0	0	FALSE	FALSE	1
PRDM15	63977	ENSG00000141956	TRUE	FALSE	0	0	FALSE	FALSE	1
DMRTB1	63948	ENSG00000143006	TRUE	FALSE	0	0	FALSE	FALSE	1
DMRTA1	63951	ENSG00000176399	TRUE	TRUE	0	0	FALSE	FALSE	1
KLF14	136259	ENSG00000266265	TRUE	TRUE	0	0	FALSE	FALSE	1
TBPL2	387332	ENSG00000182521	TRUE	FALSE	0	0	FALSE	FALSE	1
NPAS3	64067	ENSG00000151322	TRUE	TRUE	0	0	FALSE	FALSE	1
FIGLA	344018	ENSG00000183733	TRUE	TRUE	0	0	FALSE	FALSE	1
PRDM4	11108	ENSG00000110851	TRUE	FALSE	0	0	FALSE	FALSE	1
PRDM5	11107	ENSG00000138738	TRUE	TRUE	0	0	FALSE	FALSE	1
DACH2	117154	ENSG00000126733	TRUE	TRUE	0	0	FALSE	FALSE	1
MESP2	145873	ENSG00000188095	TRUE	FALSE	0	0	FALSE	FALSE	1
RLF	6018	ENSG00000117000	TRUE	FALSE	0	0	FALSE	FALSE	1
ZNF277	11179	ENSG00000198839	TRUE	TRUE	0	0	FALSE	FALSE	1
TSC22D1	8848	ENSG00000102804	TRUE	TRUE	0	0	FALSE	FALSE	1
ZNF573	126231	ENSG00000189144	TRUE	FALSE	0	0	FALSE	FALSE	1
KLF17	128209	ENSG00000171872	TRUE	FALSE	0	0	FALSE	FALSE	1
SIM1	6492	ENSG00000112246	TRUE	TRUE	0	0	FALSE	FALSE	1
ONECUT3	390874	ENSG00000205922	TRUE	FALSE	0	0	FALSE	FALSE	1
RFX6	222546	ENSG00000185002	TRUE	FALSE	0	0	FALSE	FALSE	1
GZF1	64412	ENSG00000125812	TRUE	TRUE	0	0	FALSE	FALSE	1
IKZF4	64375	ENSG00000123411	TRUE	FALSE	0	0	FALSE	FALSE	1
ZNF300	91975	ENSG00000145908	TRUE	TRUE	0	0	FALSE	FALSE	1
TGIF2	60436	ENSG00000118707	TRUE	FALSE	0	0	FALSE	FALSE	1
YY2	404281	ENSG00000230797	TRUE	TRUE	0	0	FALSE	FALSE	1
PRDM12	59335	ENSG00000130711	TRUE	FALSE	0	0	FALSE	FALSE	1
PRDM13	59336	ENSG00000112238	TRUE	TRUE	0	0	FALSE	FALSE	1
LTF	4057	ENSG00000012223	TRUE	FALSE	0	0	FALSE	FALSE	1
TBX15	6913	ENSG00000092607	TRUE	FALSE	0	0	FALSE	FALSE	1
ZBTB44	29068	ENSG00000196323	TRUE	TRUE	0	0	FALSE	FALSE	1
SLC2A4RG	56731	ENSG00000125520	TRUE	TRUE	0	0	FALSE	FALSE	1
THYN1	29087	ENSG00000151500	TRUE	FALSE	0	0	FALSE	FALSE	1
ZNF521	25925	ENSG00000198795	TRUE	FALSE	0	0	FALSE	FALSE	1
SP100	6672	ENSG00000067066	TRUE	TRUE	0	0	FALSE	FALSE	1
SNAPC4	6621	ENSG00000165684	TRUE	FALSE	0	0	FALSE	FALSE	1
MSGN1	343930	ENSG00000151379	TRUE	FALSE	0	0	FALSE	FALSE	1
BARX1	56033	ENSG00000131668	TRUE	FALSE	0	0	FALSE	FALSE	1
ZBED1	9189	ENSG00000214717	TRUE	FALSE	0	0	FALSE	FALSE	1
CREBRF	153222	ENSG00000164463	FALSE	TRUE	0	0	FALSE	FALSE	1
TFPT	29844	ENSG00000105619	FALSE	TRUE	0	0	FALSE	FALSE	1
NFKBIB	4793	ENSG00000104825	FALSE	TRUE	0	0	FALSE	FALSE	1
NFRKB	4798	ENSG00000170322	FALSE	TRUE	0	0	FALSE	FALSE	1
PDCD11	22984	ENSG00000148843	FALSE	TRUE	0	0	FALSE	FALSE	1
TAX1BP3	30851	ENSG00000213977	FALSE	TRUE	0	0	FALSE	FALSE	1
IER2	9592	ENSG00000160888	FALSE	TRUE	0	0	FALSE	FALSE	1
RNF14	9604	ENSG00000013561	FALSE	TRUE	0	0	FALSE	FALSE	1
MEFV	4210	ENSG00000103313	FALSE	TRUE	0	0	FALSE	FALSE	1
ELANE	1991	ENSG00000197561	FALSE	TRUE	0	0	FALSE	FALSE	1
EYA2	2139	ENSG00000064655	FALSE	TRUE	0	0	FALSE	FALSE	1
MED10	84246	ENSG00000133398	FALSE	TRUE	0	0	FALSE	FALSE	1
MYEF2	50804	ENSG00000104177	FALSE	TRUE	0	0	FALSE	FALSE	1
CORO2A	7464	ENSG00000106789	FALSE	TRUE	0	0	FALSE	FALSE	1
NVL	4931	ENSG00000143748	FALSE	TRUE	0	0	FALSE	FALSE	1
TLE2	7089	ENSG00000065717	FALSE	TRUE	0	0	FALSE	FALSE	1
ELL3	80237	ENSG00000128886	FALSE	TRUE	0	0	FALSE	FALSE	1
SENP3	26168	ENSG00000161956	FALSE	TRUE	0	0	FALSE	FALSE	1
TOP3A	7156	ENSG00000177302	FALSE	TRUE	0	0	FALSE	FALSE	1
EPHB4	2050	ENSG00000196411	FALSE	TRUE	0	0	FALSE	FALSE	1
SCD5	79966	ENSG00000145284	FALSE	TRUE	0	0	FALSE	FALSE	1
EPC1	80314	ENSG00000120616	FALSE	TRUE	0	0	FALSE	FALSE	1
DENND4A	10260	ENSG00000174485	FALSE	TRUE	0	0	FALSE	FALSE	1
NFATC2IP	84901	ENSG00000176953	FALSE	TRUE	0	0	FALSE	FALSE	1
PCBD1	5092	ENSG00000166228	FALSE	TRUE	0	0	FALSE	FALSE	1
JMJD6	23210	ENSG00000070495	FALSE	TRUE	0	0	FALSE	FALSE	1
PHF12	57649	ENSG00000109118	FALSE	TRUE	0	0	FALSE	FALSE	1
EIF1	10209	ENSG00000173812	FALSE	TRUE	0	0	FALSE	FALSE	1
KCNH8	131096	ENSG00000183960	FALSE	TRUE	0	0	FALSE	FALSE	1
MED8	112950	ENSG00000159479	FALSE	TRUE	0	0	FALSE	FALSE	1
SUGP1	57794	ENSG00000105705	FALSE	TRUE	0	0	FALSE	FALSE	1
NCOA5	57727	ENSG00000124160	FALSE	TRUE	0	0	FALSE	FALSE	1
MED6	10001	ENSG00000133997	FALSE	TRUE	0	0	FALSE	FALSE	1
YWHAB	7529	ENSG00000166913	FALSE	TRUE	0	0	FALSE	FALSE	1
YWHAG	7532	ENSG00000170027	FALSE	TRUE	0	0	FALSE	FALSE	1
TRIM25	7706	ENSG00000121060	FALSE	TRUE	0	0	FALSE	FALSE	1
DNAJC2	27000	ENSG00000105821	FALSE	TRUE	0	0	FALSE	FALSE	1
PRKCZ	5590	ENSG00000067606	FALSE	TRUE	0	0	FALSE	FALSE	1
SCAND1	51282	ENSG00000171222	FALSE	TRUE	0	0	FALSE	FALSE	1
NELFCD	51497	ENSG00000101158	FALSE	TRUE	0	0	FALSE	FALSE	1
MAPK9	5601	ENSG00000050748	FALSE	TRUE	0	0	FALSE	FALSE	1
IRF2BP2	359948	ENSG00000168264	FALSE	TRUE	0	0	FALSE	FALSE	1
CBX6	23466	ENSG00000183741	FALSE	TRUE	0	0	FALSE	FALSE	1
N4BP2L2	10443	ENSG00000244754	FALSE	TRUE	0	0	FALSE	FALSE	1
EMG1	10436	ENSG00000126749	FALSE	TRUE	0	0	FALSE	FALSE	1
SLC30A9	10463	ENSG00000014824	FALSE	TRUE	0	0	FALSE	FALSE	1
GTF2A2	2958	ENSG00000140307	FALSE	TRUE	0	0	FALSE	FALSE	1
GTF2E1	2960	ENSG00000153767	FALSE	TRUE	0	0	FALSE	FALSE	1
HAX1	10456	ENSG00000143575	FALSE	TRUE	0	0	FALSE	FALSE	1
POLR2B	5431	ENSG00000047315	FALSE	TRUE	0	0	FALSE	FALSE	1
SEC14L2	23541	ENSG00000100003	FALSE	TRUE	0	0	FALSE	FALSE	1
POLR2F	5435	ENSG00000100142	FALSE	TRUE	0	0	FALSE	FALSE	1
SUPT3H	8464	ENSG00000196284	FALSE	TRUE	0	0	FALSE	FALSE	1
ELP2	55250	ENSG00000134759	FALSE	TRUE	0	0	FALSE	FALSE	1
ENOPH1	58478	ENSG00000145293	FALSE	TRUE	0	0	FALSE	FALSE	1
UBE2K	3093	ENSG00000078140	FALSE	TRUE	0	0	FALSE	FALSE	1
BCHE	590	ENSG00000114200	FALSE	TRUE	0	0	FALSE	FALSE	1
BCL9	607	ENSG00000116128	FALSE	TRUE	0	0	FALSE	FALSE	1
BRF2	55290	ENSG00000104221	FALSE	TRUE	0	0	FALSE	FALSE	1
YEATS4	8089	ENSG00000127337	FALSE	TRUE	0	0	FALSE	FALSE	1
PTHLH	5744	ENSG00000087494	FALSE	TRUE	0	0	FALSE	FALSE	1
HIST2H2AC	8338	ENSG00000184260	FALSE	TRUE	0	0	FALSE	FALSE	1
IL33	90865	ENSG00000137033	FALSE	TRUE	0	0	FALSE	FALSE	1
HIST1H1B	3009	ENSG00000184357	FALSE	TRUE	0	0	FALSE	FALSE	1
H3F3A	3020	ENSG00000163041	FALSE	TRUE	0	0	FALSE	FALSE	1
RECQL	5965	ENSG00000004700	FALSE	TRUE	0	0	FALSE	FALSE	1
POLR1A	90784	not_applicable	FALSE	TRUE	0	0	FALSE	FALSE	1
NAA10	8260	ENSG00000102030	FALSE	TRUE	0	0	FALSE	FALSE	1
FUBP3	8939	ENSG00000107164	FALSE	TRUE	0	0	FALSE	FALSE	1
LIMD1	8994	ENSG00000144791	FALSE	TRUE	0	0	FALSE	FALSE	1
IL16	3603	ENSG00000172349	FALSE	TRUE	0	0	FALSE	FALSE	1
CD7	924	ENSG00000173762	FALSE	TRUE	0	0	FALSE	FALSE	1
CCAR1	55749	ENSG00000060339	FALSE	TRUE	0	0	FALSE	FALSE	1
PWP1	11137	ENSG00000136045	FALSE	TRUE	0	0	FALSE	FALSE	1
LMO3	55885	ENSG00000048540	FALSE	TRUE	0	0	FALSE	FALSE	1
STRAP	11171	ENSG00000023734	FALSE	TRUE	0	0	FALSE	FALSE	1
URI1	8725	ENSG00000105176	FALSE	TRUE	0	0	FALSE	FALSE	1
HSD17B4	3295	ENSG00000133835	FALSE	TRUE	0	0	FALSE	FALSE	1
BTF3	689	ENSG00000145741	FALSE	TRUE	0	0	FALSE	FALSE	1
CREG1	8804	ENSG00000143162	FALSE	TRUE	0	0	FALSE	FALSE	1
HIST3H2BB	128312	ENSG00000196890	FALSE	TRUE	0	0	FALSE	FALSE	1
NME1-NME2	654364	ENSG00000011052	FALSE	TRUE	0	0	FALSE	FALSE	1
KRT3	3850	ENSG00000186442	FALSE	TRUE	0	0	FALSE	FALSE	1
DLAT	1737	ENSG00000150768	FALSE	TRUE	0	0	FALSE	FALSE	1
L3MBTL2	83746	ENSG00000100395	FALSE	TRUE	0	0	FALSE	FALSE	1
TCF19	6941	ENSG00000137310	FALSE	TRUE	0	0	FALSE	FALSE	1
LMO7	4008	ENSG00000136153	FALSE	TRUE	0	0	FALSE	FALSE	1
MMP20	9313	ENSG00000137674	FALSE	TRUE	0	0	FALSE	FALSE	1
DDX54	79039	ENSG00000123064	FALSE	TRUE	0	0	FALSE	FALSE	1
PHC1	1911	ENSG00000111752	FALSE	TRUE	0	0	FALSE	FALSE	1
PHC2	1912	ENSG00000134686	FALSE	TRUE	0	0	FALSE	FALSE	1
NLRP10	338322	ENSG00000182261	FALSE	TRUE	0	0	FALSE	FALSE	1
DTX1	1840	ENSG00000135144	FALSE	TRUE	0	0	FALSE	FALSE	1
CTF1	1489	ENSG00000150281	FALSE	TRUE	0	0	FALSE	FALSE	1
SMARCD1	6602	ENSG00000066117	FALSE	TRUE	0	0	FALSE	FALSE	1
LDB2	9079	ENSG00000169744	FALSE	TRUE	0	0	FALSE	FALSE	1
CSNK2B	1460	ENSG00000204435	FALSE	TRUE	0	0	FALSE	FALSE	1
SULT1E1	6783	ENSG00000109193	FALSE	TRUE	0	0	FALSE	FALSE	1
TBC1D22A	25771	ENSG00000054611	FALSE	TRUE	0	0	FALSE	FALSE	1
RPS6KA5	9252	ENSG00000100784	FALSE	TRUE	0	0	FALSE	FALSE	1
CYTH3	9265	ENSG00000008256	FALSE	TRUE	0	0	FALSE	FALSE	1
DEDD	9191	ENSG00000158796	FALSE	TRUE	0	0	FALSE	FALSE	1
MYRFL	196446	ENSG00000166268	TRUE	FALSE	0	0	FALSE	FALSE	0
PURG	29942	ENSG00000172733	TRUE	FALSE	0	0	FALSE	FALSE	0
ZNF674	641339	ENSG00000251192	TRUE	FALSE	0	0	FALSE	FALSE	0
ZMAT4	79698	ENSG00000165061	TRUE	FALSE	0	0	FALSE	FALSE	0
ADNP2	22850	ENSG00000101544	TRUE	FALSE	0	0	FALSE	FALSE	0
ZNF507	22847	ENSG00000168813	TRUE	FALSE	0	0	FALSE	FALSE	0
ZNF623	9831	ENSG00000183309	TRUE	FALSE	0	0	FALSE	FALSE	0
C11orf95	65998	ENSG00000188070	TRUE	FALSE	0	0	FALSE	FALSE	0
ZNF354C	30832	ENSG00000177932	TRUE	FALSE	0	0	FALSE	FALSE	0
ZFP30	22835	ENSG00000120784	TRUE	FALSE	0	0	FALSE	FALSE	0
ZNF747	65988	ENSG00000169955	TRUE	FALSE	0	0	FALSE	FALSE	0
ZBTB24	9841	ENSG00000112365	TRUE	FALSE	0	0	FALSE	FALSE	0
ZNF518A	9849	ENSG00000177853	TRUE	FALSE	0	0	FALSE	FALSE	0
ZNF329	79673	ENSG00000181894	TRUE	FALSE	0	0	FALSE	FALSE	0
FOXD4L5	653427	ENSG00000204779	TRUE	FALSE	0	0	FALSE	FALSE	0
ZNF536	9745	ENSG00000198597	TRUE	FALSE	0	0	FALSE	FALSE	0
NKX6-3	157848	ENSG00000165066	TRUE	FALSE	0	0	FALSE	FALSE	0
TFEC	22797	ENSG00000105967	TRUE	FALSE	0	0	FALSE	FALSE	0
MYCL	4610	ENSG00000116990	TRUE	FALSE	0	0	FALSE	FALSE	0
ZNF606	80095	ENSG00000166704	TRUE	FALSE	0	0	FALSE	FALSE	0
ZNF726	730087	ENSG00000213967	TRUE	FALSE	0	0	FALSE	FALSE	0
ZNF408	79797	ENSG00000175213	TRUE	FALSE	0	0	FALSE	FALSE	0
ZNF280A	129025	ENSG00000169548	TRUE	FALSE	0	0	FALSE	FALSE	0
SGSM2	9905	ENSG00000141258	TRUE	FALSE	0	0	FALSE	FALSE	0
ZNF665	79788	ENSG00000197497	TRUE	FALSE	0	0	FALSE	FALSE	0
NFX1	4799	ENSG00000086102	TRUE	FALSE	0	0	FALSE	FALSE	0
ZFHX4	79776	ENSG00000091656	TRUE	FALSE	0	0	FALSE	FALSE	0
ZBTB40	9923	ENSG00000184677	TRUE	FALSE	0	0	FALSE	FALSE	0
ZNF750	79755	ENSG00000141579	TRUE	FALSE	0	0	FALSE	FALSE	0
ZNF878	729747	ENSG00000257446	TRUE	FALSE	0	0	FALSE	FALSE	0
ZNF614	80110	ENSG00000142556	TRUE	FALSE	0	0	FALSE	FALSE	0
SCMH1	22955	ENSG00000010803	TRUE	FALSE	0	0	FALSE	FALSE	0
ZBTB1	22890	ENSG00000126804	TRUE	FALSE	0	0	FALSE	FALSE	0
ZNF510	22869	ENSG00000081386	TRUE	FALSE	0	0	FALSE	FALSE	0
ZBTB39	9880	ENSG00000166860	TRUE	FALSE	0	0	FALSE	FALSE	0
MLXIP	22877	ENSG00000175727	TRUE	FALSE	0	0	FALSE	FALSE	0
ZBED4	9889	ENSG00000100426	TRUE	FALSE	0	0	FALSE	FALSE	0
DZIP1	22873	ENSG00000134874	TRUE	FALSE	0	0	FALSE	FALSE	0
CSRNP3	80034	ENSG00000178662	TRUE	FALSE	0	0	FALSE	FALSE	0
ZUP1	221302	ENSG00000153975	TRUE	FALSE	0	0	FALSE	FALSE	0
ZNF385D	79750	ENSG00000151789	TRUE	FALSE	0	0	FALSE	FALSE	0
ZNF814	730051	ENSG00000204514	TRUE	FALSE	0	0	FALSE	FALSE	0
ZNF556	80032	ENSG00000172000	TRUE	FALSE	0	0	FALSE	FALSE	0
MIR6501	102465248	ENSG00000284448	TRUE	FALSE	0	0	FALSE	FALSE	0
ZNF768	79724	ENSG00000169957	TRUE	FALSE	0	0	FALSE	FALSE	0
THAP9	79725	ENSG00000168152	TRUE	FALSE	0	0	FALSE	FALSE	0
ZNF764	92595	ENSG00000169951	TRUE	FALSE	0	0	FALSE	FALSE	0
ZNF296	162979	ENSG00000170684	TRUE	FALSE	0	0	FALSE	FALSE	0
ZNF846	162993	not_applicable	TRUE	FALSE	0	0	FALSE	FALSE	0
SOX13	9580	ENSG00000143842	TRUE	FALSE	0	0	FALSE	FALSE	0
ZNF497	162968	ENSG00000174586	TRUE	FALSE	0	0	FALSE	FALSE	0
ZNF320	162967	ENSG00000182986	TRUE	FALSE	0	0	FALSE	FALSE	0
ZNF550	162972	ENSG00000251369	TRUE	FALSE	0	0	FALSE	FALSE	0
IRX6	79190	ENSG00000159387	TRUE	FALSE	0	0	FALSE	FALSE	0
ZNF343	79175	ENSG00000088876	TRUE	FALSE	0	0	FALSE	FALSE	0
THAP10	56906	ENSG00000129028	TRUE	FALSE	0	0	FALSE	FALSE	0
ZNF576	79177	ENSG00000124444	TRUE	FALSE	0	0	FALSE	FALSE	0
ZNF735	730291	ENSG00000223614	TRUE	FALSE	0	0	FALSE	FALSE	0
ZNF836	162962	ENSG00000196267	TRUE	FALSE	0	0	FALSE	FALSE	0
ZNF600	162966	ENSG00000189190	TRUE	FALSE	0	0	FALSE	FALSE	0
ZNF610	162963	ENSG00000167554	TRUE	FALSE	0	0	FALSE	FALSE	0
ZFP69B	65243	ENSG00000187801	TRUE	FALSE	0	0	FALSE	FALSE	0
ZNF557	79230	ENSG00000130544	TRUE	FALSE	0	0	FALSE	FALSE	0
ZBTB9	221504	ENSG00000213588	TRUE	FALSE	0	0	FALSE	FALSE	0
ZBTB12	221527	ENSG00000204366	TRUE	FALSE	0	0	FALSE	FALSE	0
POU5F2	134187	ENSG00000248483	TRUE	FALSE	0	0	FALSE	FALSE	0
ZNF254	9534	ENSG00000213096	TRUE	FALSE	0	0	FALSE	FALSE	0
ZFHX2	85446	ENSG00000136367	TRUE	FALSE	0	0	FALSE	FALSE	0
ZSCAN5A	79149	ENSG00000131848	TRUE	FALSE	0	0	FALSE	FALSE	0
GPBP1	65056	ENSG00000062194	TRUE	FALSE	0	0	FALSE	FALSE	0
ZNF519	162655	ENSG00000175322	TRUE	FALSE	0	0	FALSE	FALSE	0
KCMF1	56888	ENSG00000176407	TRUE	FALSE	0	0	FALSE	FALSE	0
ZSCAN25	221785	ENSG00000197037	TRUE	FALSE	0	0	FALSE	FALSE	0
ZNF689	115509	ENSG00000156853	TRUE	FALSE	0	0	FALSE	FALSE	0
ZNF276	92822	ENSG00000158805	TRUE	FALSE	0	0	FALSE	FALSE	0
ZBED2	79413	ENSG00000177494	TRUE	FALSE	0	0	FALSE	FALSE	0
ARID3C	138715	ENSG00000205143	TRUE	FALSE	0	0	FALSE	FALSE	0
ST18	9705	ENSG00000147488	TRUE	FALSE	0	0	FALSE	FALSE	0
ZNF501	115560	ENSG00000186446	TRUE	FALSE	0	0	FALSE	FALSE	0
ZBTB47	92999	ENSG00000114853	TRUE	FALSE	0	0	FALSE	FALSE	0
ZNF646	9726	ENSG00000167395	TRUE	FALSE	0	0	FALSE	FALSE	0
ZNF391	346157	ENSG00000124613	TRUE	FALSE	0	0	FALSE	FALSE	0
ZFP57	346171	ENSG00000204644	TRUE	FALSE	0	0	FALSE	FALSE	0
ZNF592	9640	ENSG00000166716	TRUE	FALSE	0	0	FALSE	FALSE	0
ZNF516	9658	ENSG00000101493	TRUE	FALSE	0	0	FALSE	FALSE	0
ZNF649	65251	ENSG00000198093	TRUE	FALSE	0	0	FALSE	FALSE	0
ZNF432	9668	ENSG00000256087	TRUE	FALSE	0	0	FALSE	FALSE	0
CENPBD1	92806	ENSG00000177946	TRUE	FALSE	0	0	FALSE	FALSE	0
ZFP1	162239	ENSG00000184517	TRUE	FALSE	0	0	FALSE	FALSE	0
ZNF34	80778	ENSG00000196378	TRUE	FALSE	0	0	FALSE	FALSE	0
ZNF662	389114	ENSG00000182983	TRUE	FALSE	0	0	FALSE	FALSE	0
ZNF554	115196	ENSG00000172006	TRUE	FALSE	0	0	FALSE	FALSE	0
REXO4	57109	ENSG00000148300	TRUE	FALSE	0	0	FALSE	FALSE	0
ZFP91	80829	ENSG00000186660	TRUE	FALSE	0	0	FALSE	FALSE	0
ZNF695	57116	ENSG00000197472	TRUE	FALSE	0	0	FALSE	FALSE	0
TBX22	50945	ENSG00000122145	TRUE	FALSE	0	0	FALSE	FALSE	0
ZBTB34	403341	ENSG00000177125	TRUE	FALSE	0	0	FALSE	FALSE	0
ZNF436	80818	ENSG00000125945	TRUE	FALSE	0	0	FALSE	FALSE	0
LOC101928160	101928160	ENSG00000181135	TRUE	FALSE	0	0	FALSE	FALSE	0
NACC2	138151	ENSG00000148411	TRUE	FALSE	0	0	FALSE	FALSE	0
ZNF541	84215	ENSG00000118156	TRUE	FALSE	0	0	FALSE	FALSE	0
TIGD2	166815	ENSG00000180346	TRUE	FALSE	0	0	FALSE	FALSE	0
ZBTB21	49854	ENSG00000173276	TRUE	FALSE	0	0	FALSE	FALSE	0
FLYWCH1	84256	ENSG00000059122	TRUE	FALSE	0	0	FALSE	FALSE	0
ZBTB49	166793	ENSG00000168826	TRUE	FALSE	0	0	FALSE	FALSE	0
ZNF248	57209	ENSG00000198105	TRUE	FALSE	0	0	FALSE	FALSE	0
L3MBTL3	84456	ENSG00000198945	TRUE	FALSE	0	0	FALSE	FALSE	0
NKX1-2	390010	ENSG00000229544	TRUE	FALSE	0	0	FALSE	FALSE	0
ZMAT1	84460	ENSG00000166432	TRUE	FALSE	0	0	FALSE	FALSE	0
ZNF512	84450	ENSG00000243943	TRUE	FALSE	0	0	FALSE	FALSE	0
ZFP3	124961	ENSG00000180787	TRUE	FALSE	0	0	FALSE	FALSE	0
