TF_Symbol	PubMed_ID	Source	Status
IRF1	14568984	CytReg	unexamined
IRF1	12517966	CytReg	unexamined
IRF1	12417340	CytReg	unexamined
IRF1	19929594	CytReg	unexamined
IRF1	20083668	CytReg	unexamined
IRF1	20435892	CytReg	unexamined
IRF1	10975835	CytReg	unexamined
IRF1	17548596	CytReg	unexamined
IRF1	15860458	CytReg	unexamined
IRF1	10906187	CytReg	unexamined
IRF1	21097874	CytReg	unexamined
IRF1	17227910	CytReg	unexamined
IRF1	25280793	CytReg	unexamined
IRF1	24214980	CytReg	unexamined
IRF1	18802049	CytReg	unexamined
IRF1	28166218	CytReg	unexamined
IRF1	9707562	CytReg	unexamined
IRF1	16824573	CytReg	unexamined
IRF1	17924060	CytReg	unexamined
IRF1	26900987	CytReg	unexamined
IRF2	8021262	CytReg	unexamined
IRF2	7499267	CytReg	unexamined
IRF2	7930616	CytReg	unexamined
IRF2	12817009	CytReg	unexamined
IRF2	11413310	CytReg	unexamined
IRF2	17167270	CytReg	unexamined
IRF2	9268360	CytReg	unexamined
IRF2	15241475	CytReg	unexamined
IRF2	15226432	CytReg	unexamined
IRF2	12479817	CytReg	unexamined
IRF2	15494505	CytReg	unexamined
IRF2	17202361	CytReg	unexamined
IRF2	8035474	CytReg	unexamined
IRF2	19299558	CytReg	unexamined
IRF2	18802049	CytReg	unexamined
IRF2	15860458	CytReg	unexamined
IRF3	20048166	CytReg	unexamined
IRF3	17785777	CytReg	unexamined
IRF3	11413310	CytReg	unexamined
IRF3	17182562	CytReg	unexamined
IRF3	10692430	CytReg	unexamined
IRF3	10848607	CytReg	unexamined
IRF3	21281747	CytReg	unexamined
IRF3	16219795	CytReg	unexamined
IRF3	21228327	CytReg	unexamined
IRF3	17652396	CytReg	unexamined
IRF3	20581830	CytReg	unexamined
IRF3	15699120	CytReg	unexamined
IRF3	10938111	CytReg	unexamined
IRF3	15994827	CytReg	unexamined
IRF3	12388374	CytReg	unexamined
IRF3	9891032	CytReg	unexamined
IRF3	16253303	CytReg	unexamined
IRF3	11303025	CytReg	unexamined
IRF3	24257594	CytReg	unexamined
IRF3	18713975	CytReg	unexamined
IRF3	25531393	CytReg	unexamined
IRF3	11473119	CytReg	unexamined
IRF3	17548596	CytReg	unexamined
IRF3	27481269	CytReg	unexamined
IRF3	22127978	CytReg	unexamined
IRF3	19349300	CytReg	unexamined
IRF3	19164128	CytReg	unexamined
IRF3	23096996	CytReg	unexamined
IRF3	22065573	CytReg	unexamined
IRF3	19541850	CytReg	unexamined
IRF3	12242290	CytReg	unexamined
IRF3	20483755	CytReg	unexamined
IRF3	19570999	CytReg	unexamined
IRF3	9786932	CytReg	unexamined
IRF3	23405030	CytReg	unexamined
IRF3	26483348	CytReg	unexamined
IRF3	24532789	CytReg	unexamined
IRF3	9446577	CytReg	unexamined
IRF3	9541017	CytReg	unexamined
IRF3	20083668	CytReg	unexamined
IRF3	11162841	CytReg	unexamined
IRF3	21148557	CytReg	unexamined
IRF3	16380379	CytReg	unexamined
IRF3	11846978	CytReg	unexamined
IRF3	11884139	CytReg	unexamined
IRF3	20660350	CytReg	unexamined
IRF3	16954376	CytReg	unexamined
IRF3	18802055	CytReg	unexamined
IRF3	18225953	CytReg	unexamined
IRF3	24656046	CytReg	unexamined
IRF3	24185615	CytReg	unexamined
IRF3	12821121	CytReg	unexamined
IRF3	19108859	CytReg	unexamined
IRF3	17845078	CytReg	unexamined
IRF3	9707562	CytReg	unexamined
IRF3	9877175	CytReg	unexamined
IRF3	16824573	CytReg	unexamined
IRF3	10906187	CytReg	unexamined
IRF4	12374808	CytReg	unexamined
IRF4	22698399	CytReg	unexamined
IRF4	21890374	CytReg	unexamined
IRF4	25870242	CytReg	unexamined
IRF4	19164128	CytReg	unexamined
IRF4	18566416	CytReg	unexamined
IRF4	12676954	CytReg	unexamined
IRF4	11956291	CytReg	unexamined
IRF4	21440248	CytReg	unexamined
IRF4	15959530	CytReg	unexamined
IRF4	21957289	CytReg	unexamined
IRF4	12876285	CytReg	unexamined
IRF4	18962896	CytReg	unexamined
IRF4	22983707	CytReg	unexamined
IRF4	23913959	CytReg	unexamined
IRF4	19592658	CytReg	unexamined
IRF4	28100679	CytReg	unexamined
IRF4	20674401	CytReg	unexamined
IRF4	19062315	CytReg	unexamined
IRF4	21378976	CytReg	unexamined
IRF4	10453013	CytReg	unexamined
IRF5	17182562	CytReg	unexamined
IRF5	19129183	CytReg	unexamined
IRF5	11303025	CytReg	unexamined
IRF5	20237317	CytReg	unexamined
IRF5	20935208	CytReg	unexamined
IRF5	24532789	CytReg	unexamined
IRF5	18824541	CytReg	unexamined
IRF5	19028697	CytReg	unexamined
IRF5	19164128	CytReg	unexamined
IRF5	12138184	CytReg	unexamined
IRF5	25565375	CytReg	unexamined
IRF5	18332133	CytReg	unexamined
IRF5	15665823	CytReg	unexamined
IRF5	16824573	CytReg	unexamined
IRF7	17785777	CytReg	unexamined
IRF7	11413310	CytReg	unexamined
IRF7	17182562	CytReg	unexamined
IRF7	24701034	CytReg	unexamined
IRF7	10692430	CytReg	unexamined
IRF7	9786932	CytReg	unexamined
IRF7	10848607	CytReg	unexamined
IRF7	10938111	CytReg	unexamined
IRF7	11303025	CytReg	unexamined
IRF7	15699120	CytReg	unexamined
IRF7	16253303	CytReg	unexamined
IRF7	22547704	CytReg	unexamined
IRF7	22698399	CytReg	unexamined
IRF7	22065573	CytReg	unexamined
IRF7	11473119	CytReg	unexamined
IRF7	19349300	CytReg	unexamined
IRF7	19164128	CytReg	unexamined
IRF7	12242290	CytReg	unexamined
IRF7	20483755	CytReg	unexamined
IRF7	12138184	CytReg	unexamined
IRF7	19570999	CytReg	unexamined
IRF7	23405030	CytReg	unexamined
IRF7	24532789	CytReg	unexamined
IRF7	20581830	CytReg	unexamined
IRF7	9877175	CytReg	unexamined
IRF7	20083668	CytReg	unexamined
IRF7	11162841	CytReg	unexamined
IRF7	16380379	CytReg	unexamined
IRF7	11884139	CytReg	unexamined
IRF7	19557165	CytReg	unexamined
IRF7	24185615	CytReg	unexamined
IRF7	12821121	CytReg	unexamined
IRF7	16824573	CytReg	unexamined
IRF8	17785777	CytReg	unexamined
IRF8	10861061	CytReg	unexamined
IRF8	17386941	CytReg	unexamined
IRF8	21228327	CytReg	unexamined
IRF8	20709027	CytReg	unexamined
IRF8	15489234	CytReg	unexamined
IRF8	19164128	CytReg	unexamined
IRF8	18566416	CytReg	unexamined
IRF8	16707500	CytReg	unexamined
IRF8	12417340	CytReg	unexamined
IRF8	20435892	CytReg	unexamined
IRF8	12876285	CytReg	unexamined
IRF8	10975835	CytReg	unexamined
IRF8	10438937	CytReg	unexamined
IRF8	18802049	CytReg	unexamined
IRF8	17702615	CytReg	unexamined
IRF8	21731497	CytReg	unexamined
IRF8	18055870	CytReg	unexamined
IRF8	20585034	CytReg	unexamined
IRF8	15837792	CytReg	unexamined
IRF8	12393459	CytReg	unexamined
IRF8	10453013	CytReg	unexamined
IRF9	17182562	CytReg	unexamined
IRF9	19164128	CytReg	unexamined
IRF9	20083668	CytReg	unexamined
JUNB	11337499	CytReg	unexamined
JUNB	21799768	CytReg	unexamined
JUNB	8228815	CytReg	unexamined
JUNB	18769450	CytReg	unexamined
JUNB	19918056	CytReg	unexamined
JUNB	12929935	CytReg	unexamined
JUNB	11509003	CytReg	unexamined
JUNB	9889198	CytReg	unexamined
JUNB	14752027	CytReg	unexamined
JUNB	25595785	CytReg	unexamined
JUNB	21482740	CytReg	unexamined
JUNB	25861992	CytReg	unexamined
JUNB	20221401	CytReg	unexamined
JUNB	28100679	CytReg	unexamined
JUNB	7989759	CytReg	unexamined
JUNB	21454593	CytReg	unexamined
JUND	10491186	CytReg	unexamined
JUND	11337499	CytReg	unexamined
JUND	10843986	CytReg	unexamined
JUND	19617351	CytReg	unexamined
JUND	8228815	CytReg	unexamined
JUND	16896927	CytReg	unexamined
JUND	10760799	CytReg	unexamined
JUND	11973337	CytReg	unexamined
JUND	9488674	CytReg	unexamined
JUND	24676671	CytReg	unexamined
JUND	20927330	CytReg	unexamined
JUND	12929935	CytReg	unexamined
JUND	7989759	CytReg	unexamined
JUND	9826775	CytReg	unexamined
JUND	19828633	CytReg	unexamined
KLF1	14976188	CytReg	unexamined
KLF13	17513757	CytReg	unexamined
KLF13	12050170	CytReg	unexamined
KLF2	16116194	CytReg	unexamined
KLF4	27413250	CytReg	unexamined
KLF4	25531393	CytReg	unexamined
KLF4	23846700	CytReg	unexamined
KLF4	22449968	CytReg	unexamined
KLF4	21076063	CytReg	unexamined
KLF6	9837963	CytReg	unexamined
KLF6	24634218	CytReg	unexamined
LMO2	27792641	CytReg	unexamined
LMX1B	18996370	CytReg	unexamined
MAFB	20581830	CytReg	unexamined
MAFF	24994901	CytReg	unexamined
MAFK	25567680	CytReg	unexamined
MAFK	11737266	CytReg	unexamined
MEF2D	25890150	CytReg	unexamined
MEIS1	18093541	CytReg	unexamined
MEIS1	18375036	CytReg	unexamined
MITF	20573688	CytReg	unexamined
MKX	25332192	CytReg	unexamined
MSC	15052269	CytReg	unexamined
MXI1	21925595	CytReg	unexamined
MYB	20043041	CytReg	unexamined
MYB	22039304	CytReg	unexamined
MYC	21925595	CytReg	unexamined
NFAT5	11485737	CytReg	unexamined
NFAT5	22619484	CytReg	unexamined
NFAT5	25044064	CytReg	unexamined
NFATC1	12560487	CytReg	unexamined
NFATC1	11781715	CytReg	unexamined
NFATC1	21603612	CytReg	unexamined
NFATC1	16497967	CytReg	unexamined
NFATC1	12215452	CytReg	unexamined
NFATC1	19915002	CytReg	unexamined
NFATC1	16553947	CytReg	unexamined
NFATC1	9133600	CytReg	unexamined
NFATC1	8660843	CytReg	unexamined
NFATC1	17179947	CytReg	unexamined
NFATC1	15005855	CytReg	unexamined
NFATC1	12452838	CytReg	unexamined
NFATC1	9374532	CytReg	unexamined
NFATC1	8631809	CytReg	unexamined
NFATC1	11544451	CytReg	unexamined
NFATC1	10518827	CytReg	unexamined
NFATC1	10623828	CytReg	unexamined
NFATC1	15459204	CytReg	unexamined
NFATC1	16498406	CytReg	unexamined
NFATC1	10688670	CytReg	unexamined
NFATC1	18769450	CytReg	unexamined
NFATC1	22989874	CytReg	unexamined
NFATC1	21398617	CytReg	unexamined
NFATC1	21989417	CytReg	unexamined
NFATC1	15048722	CytReg	unexamined
NFATC1	11509589	CytReg	unexamined
NFATC1	12374808	CytReg	unexamined
NFATC1	10656874	CytReg	unexamined
NFATC1	7739550	CytReg	unexamined
NFATC1	12594266	CytReg	unexamined
NFATC1	9200436	CytReg	unexamined
NFATC1	12876285	CytReg	unexamined
NFATC1	8083467	CytReg	unexamined
NFATC1	9310836	CytReg	unexamined
NFATC1	18962896	CytReg	unexamined
NFATC1	15539155	CytReg	unexamined
NFATC1	25037220	CytReg	unexamined
NFATC1	15229217	CytReg	unexamined
NFATC1	17513763	CytReg	unexamined
NFATC1	21832163	CytReg	unexamined
NFATC1	20438729	CytReg	unexamined
NFATC1	12842891	CytReg	unexamined
NFATC1	8543769	CytReg	unexamined
NFATC1	7730629	CytReg	unexamined
NFATC1	19181930	CytReg	unexamined
NFATC1	15879595	CytReg	unexamined
NFATC2	12560487	CytReg	unexamined
NFATC2	11687571	CytReg	unexamined
NFATC2	11781715	CytReg	unexamined
NFATC2	21603612	CytReg	unexamined
NFATC2	16497967	CytReg	unexamined
NFATC2	9120310	CytReg	unexamined
NFATC2	10913190	CytReg	unexamined
NFATC2	12215452	CytReg	unexamined
NFATC2	22427656	CytReg	unexamined
NFATC2	9133600	CytReg	unexamined
NFATC2	21799768	CytReg	unexamined
NFATC2	12452838	CytReg	unexamined
NFATC2	8098881	CytReg	unexamined
NFATC2	8631809	CytReg	unexamined
NFATC2	1712901	CytReg	unexamined
NFATC2	15459204	CytReg	unexamined
NFATC2	7565732	CytReg	unexamined
NFATC2	9047239	CytReg	unexamined
NFATC2	8524816	CytReg	unexamined
NFATC2	10772943	CytReg	unexamined
NFATC2	9845517	CytReg	unexamined
NFATC2	22226971	CytReg	unexamined
NFATC2	10688670	CytReg	unexamined
NFATC2	22123848	CytReg	unexamined
NFATC2	17645498	CytReg	unexamined
NFATC2	23796028	CytReg	unexamined
NFATC2	21398617	CytReg	unexamined
NFATC2	11956291	CytReg	unexamined
NFATC2	10760264	CytReg	unexamined
NFATC2	19915002	CytReg	unexamined
NFATC2	15048722	CytReg	unexamined
NFATC2	22989874	CytReg	unexamined
NFATC2	16873067	CytReg	unexamined
NFATC2	8577772	CytReg	unexamined
NFATC2	12594266	CytReg	unexamined
NFATC2	12218118	CytReg	unexamined
NFATC2	7989759	CytReg	unexamined
NFATC2	12876285	CytReg	unexamined
NFATC2	25595785	CytReg	unexamined
NFATC2	9310836	CytReg	unexamined
NFATC2	15879595	CytReg	unexamined
NFATC2	15539155	CytReg	unexamined
NFATC2	15684054	CytReg	unexamined
NFATC2	25037220	CytReg	unexamined
NFATC2	10894164	CytReg	unexamined
NFATC2	15229217	CytReg	unexamined
NFATC2	21624129	CytReg	unexamined
NFATC2	17513763	CytReg	unexamined
NFATC2	21832163	CytReg	unexamined
NFATC2	26903200	CytReg	unexamined
NFATC2	8668213	CytReg	unexamined
NFATC2	12842891	CytReg	unexamined
NFATC2	11520798	CytReg	unexamined
NFATC4	21603612	CytReg	unexamined
NFATC4	12876285	CytReg	unexamined
NFATC4	17242187	CytReg	unexamined
NFIA	16206198	CytReg	unexamined
NFIB	16206198	CytReg	unexamined
NFIC	16206198	CytReg	unexamined
NFIC	11164890	CytReg	unexamined
NFIL3	8547328	CytReg	unexamined
NFIL3	23630076	CytReg	unexamined
NFIL3	21460847	CytReg	unexamined
NFIL3	21383239	CytReg	unexamined
NFIL3	28100679	CytReg	unexamined
NFIX	16206198	CytReg	unexamined
NFKB1	11418664	CytReg	unexamined
NFKB1	8814256	CytReg	unexamined
NFKB1	7744006	CytReg	unexamined
NFKB1	20048166	CytReg	unexamined
NFKB1	12077266	CytReg	unexamined
NFKB1	10074115	CytReg	unexamined
NFKB1	8035474	CytReg	unexamined
NFKB1	14660485	CytReg	unexamined
NFKB1	12516545	CytReg	unexamined
NFKB1	11327783	CytReg	unexamined
NFKB1	10903137	CytReg	unexamined
NFKB1	11120852	CytReg	unexamined
NFKB1	10469356	CytReg	unexamined
NFKB1	10586089	CytReg	unexamined
NFKB1	9516466	CytReg	unexamined
NFKB1	7499267	CytReg	unexamined
NFKB1	11544302	CytReg	unexamined
NFKB1	9310124	CytReg	unexamined
NFKB1	16497967	CytReg	unexamined
NFKB1	12218154	CytReg	unexamined
NFKB1	10644332	CytReg	unexamined
NFKB1	10744656	CytReg	unexamined
NFKB1	17785777	CytReg	unexamined
NFKB1	11413310	CytReg	unexamined
NFKB1	9120310	CytReg	unexamined
NFKB1	11297551	CytReg	unexamined
NFKB1	10748079	CytReg	unexamined
NFKB1	10754326	CytReg	unexamined
NFKB1	17399992	CytReg	unexamined
NFKB1	17182562	CytReg	unexamined
NFKB1	14688340	CytReg	unexamined
NFKB1	14976188	CytReg	unexamined
NFKB1	15270850	CytReg	unexamined
NFKB1	10657616	CytReg	unexamined
NFKB1	9808189	CytReg	unexamined
NFKB1	19303953	CytReg	unexamined
NFKB1	24701034	CytReg	unexamined
NFKB1	20164184	CytReg	unexamined
NFKB1	19342664	CytReg	unexamined
NFKB1	19732956	CytReg	unexamined
NFKB1	10227974	CytReg	unexamined
NFKB1	9878621	CytReg	unexamined
NFKB1	8021507	CytReg	unexamined
NFKB1	8413223	CytReg	unexamined
NFKB1	10477716	CytReg	unexamined
NFKB1	8413215	CytReg	unexamined
NFKB1	7479086	CytReg	unexamined
NFKB1	11076795	CytReg	unexamined
NFKB1	15722553	CytReg	unexamined
NFKB1	16553947	CytReg	unexamined
NFKB1	17255956	CytReg	unexamined
NFKB1	15972682	CytReg	unexamined
NFKB1	10614622	CytReg	unexamined
NFKB1	17510282	CytReg	unexamined
NFKB1	23642711	CytReg	unexamined
NFKB1	17586662	CytReg	unexamined
NFKB1	12748173	CytReg	unexamined
NFKB1	11096450	CytReg	unexamined
NFKB1	10080875	CytReg	unexamined
NFKB1	9388261	CytReg	unexamined
NFKB1	10975857	CytReg	unexamined
NFKB1	19570999	CytReg	unexamined
NFKB1	11259372	CytReg	unexamined
NFKB1	16418726	CytReg	unexamined
NFKB1	15057743	CytReg	unexamined
NFKB1	10837498	CytReg	unexamined
NFKB1	10969814	CytReg	unexamined
NFKB1	21628458	CytReg	unexamined
NFKB1	16325549	CytReg	unexamined
NFKB1	11864912	CytReg	unexamined
NFKB1	11973337	CytReg	unexamined
NFKB1	11559712	CytReg	unexamined
NFKB1	10848607	CytReg	unexamined
NFKB1	10202011	CytReg	unexamined
NFKB1	1401924	CytReg	unexamined
NFKB1	20855868	CytReg	unexamined
NFKB1	11459775	CytReg	unexamined
NFKB1	8135784	CytReg	unexamined
NFKB1	12657243	CytReg	unexamined
NFKB1	11749970	CytReg	unexamined
NFKB1	9374532	CytReg	unexamined
NFKB1	10928981	CytReg	unexamined
NFKB1	7876168	CytReg	unexamined
NFKB1	9199307	CytReg	unexamined
NFKB1	10987310	CytReg	unexamined
NFKB1	17161467	CytReg	unexamined
NFKB1	11094063	CytReg	unexamined
NFKB1	19387455	CytReg	unexamined
NFKB1	10329846	CytReg	unexamined
NFKB1	10569191	CytReg	unexamined
NFKB1	11716760	CytReg	unexamined
NFKB1	15144466	CytReg	unexamined
NFKB1	19157479	CytReg	unexamined
NFKB1	18034886	CytReg	unexamined
NFKB1	10745031	CytReg	unexamined
NFKB1	11700023	CytReg	unexamined
NFKB1	1618817	CytReg	unexamined
NFKB1	7513199	CytReg	unexamined
NFKB1	9190901	CytReg	unexamined
NFKB1	15699120	CytReg	unexamined
NFKB1	8524816	CytReg	unexamined
NFKB1	12388374	CytReg	unexamined
NFKB1	18089854	CytReg	unexamined
NFKB1	16253303	CytReg	unexamined
NFKB1	12759422	CytReg	unexamined
NFKB1	17985330	CytReg	unexamined
NFKB1	16364464	CytReg	unexamined
NFKB1	18942706	CytReg	unexamined
NFKB1	22240809	CytReg	unexamined
NFKB1	17707233	CytReg	unexamined
NFKB1	19837667	CytReg	unexamined
NFKB1	20032313	CytReg	unexamined
NFKB1	24337575	CytReg	unexamined
NFKB1	24676671	CytReg	unexamined
NFKB1	20696864	CytReg	unexamined
NFKB1	20038977	CytReg	unexamined
NFKB1	16818736	CytReg	unexamined
NFKB1	25918170	CytReg	unexamined
NFKB1	21189258	CytReg	unexamined
NFKB1	15879558	CytReg	unexamined
NFKB1	17202361	CytReg	unexamined
NFKB1	20889550	CytReg	unexamined
NFKB1	16483936	CytReg	unexamined
NFKB1	14976218	CytReg	unexamined
NFKB1	15972680	CytReg	unexamined
NFKB1	12820969	CytReg	unexamined
NFKB1	19164128	CytReg	unexamined
NFKB1	7623820	CytReg	unexamined
NFKB1	8679226	CytReg	unexamined
NFKB1	2405250	CytReg	unexamined
NFKB1	12050170	CytReg	unexamined
NFKB1	18996370	CytReg	unexamined
NFKB1	24664372	CytReg	unexamined
NFKB1	8824277	CytReg	unexamined
NFKB1	20617556	CytReg	unexamined
NFKB1	17641034	CytReg	unexamined
NFKB1	8977179	CytReg	unexamined
NFKB1	15728491	CytReg	unexamined
NFKB1	10636866	CytReg	unexamined
NFKB1	16707500	CytReg	unexamined
NFKB1	10919279	CytReg	unexamined
NFKB1	15871905	CytReg	unexamined
NFKB1	11602633	CytReg	unexamined
NFKB1	11259437	CytReg	unexamined
NFKB1	11312646	CytReg	unexamined
NFKB1	11739517	CytReg	unexamined
NFKB1	9281604	CytReg	unexamined
NFKB1	8622636	CytReg	unexamined
NFKB1	8805669	CytReg	unexamined
NFKB1	16166378	CytReg	unexamined
NFKB1	12077291	CytReg	unexamined
NFKB1	10940886	CytReg	unexamined
NFKB1	11058167	CytReg	unexamined
NFKB1	7565674	CytReg	unexamined
NFKB1	11581170	CytReg	unexamined
NFKB1	19929594	CytReg	unexamined
NFKB1	10756005	CytReg	unexamined
NFKB1	15132979	CytReg	unexamined
NFKB1	15702971	CytReg	unexamined
NFKB1	17982049	CytReg	unexamined
NFKB1	19592489	CytReg	unexamined
NFKB1	21138578	CytReg	unexamined
NFKB1	8630731	CytReg	unexamined
NFKB1	12403783	CytReg	unexamined
NFKB1	8083467	CytReg	unexamined
NFKB1	17182554	CytReg	unexamined
NFKB1	16569682	CytReg	unexamined
NFKB1	7730629	CytReg	unexamined
NFKB1	11490006	CytReg	unexamined
NFKB1	17579043	CytReg	unexamined
NFKB1	10608823	CytReg	unexamined
NFKB1	7624137	CytReg	unexamined
NFKB1	11792125	CytReg	unexamined
NFKB1	9464836	CytReg	unexamined
NFKB1	14741709	CytReg	unexamined
NFKB1	12176740	CytReg	unexamined
NFKB1	12117498	CytReg	unexamined
NFKB1	8786306	CytReg	unexamined
NFKB1	28266569	CytReg	unexamined
NFKB1	10906187	CytReg	unexamined
NFKB1	11254693	CytReg	unexamined
NFKB1	21209118	CytReg	unexamined
NFKB1	21343618	CytReg	unexamined
NFKB1	10201927	CytReg	unexamined
NFKB1	15241416	CytReg	unexamined
NFKB1	20228197	CytReg	unexamined
NFKB1	19624579	CytReg	unexamined
NFKB1	22782967	CytReg	unexamined
NFKB1	26114754	CytReg	unexamined
NFKB1	21249144	CytReg	unexamined
NFKB1	19703987	CytReg	unexamined
NFKB1	18375954	CytReg	unexamined
NFKB1	21255844	CytReg	unexamined
NFKB1	17507908	CytReg	unexamined
NFKB1	21642544	CytReg	unexamined
NFKB1	24656046	CytReg	unexamined
NFKB1	19299558	CytReg	unexamined
NFKB1	21097874	CytReg	unexamined
NFKB1	22427889	CytReg	unexamined
NFKB1	24214980	CytReg	unexamined
NFKB1	25108845	CytReg	unexamined
NFKB1	22189654	CytReg	unexamined
NFKB1	14568984	CytReg	unexamined
NFKB1	17924060	CytReg	unexamined
NFKB1	16481345	CytReg	unexamined
NFKB2	16497967	CytReg	unexamined
NFKB2	17785777	CytReg	unexamined
NFKB2	17182562	CytReg	unexamined
NFKB2	19303953	CytReg	unexamined
NFKB2	8413215	CytReg	unexamined
NFKB2	19617351	CytReg	unexamined
NFKB2	11259372	CytReg	unexamined
NFKB2	12388374	CytReg	unexamined
NFKB2	22547704	CytReg	unexamined
NFKB2	20889550	CytReg	unexamined
NFKB2	12820969	CytReg	unexamined
NFKB2	17579043	CytReg	unexamined
NFKB2	24656046	CytReg	unexamined
NFKB2	15470505	CytReg	unexamined
NFKB2	24899500	CytReg	unexamined
NFKB2	17982049	CytReg	unexamined
NFKB2	17182554	CytReg	unexamined
NFYA	7930616	CytReg	unexamined
NFYA	16256199	CytReg	unexamined
NFYA	15601870	CytReg	unexamined
NFYB	7930616	CytReg	unexamined
NFYB	16256199	CytReg	unexamined
NFYB	15601870	CytReg	unexamined
NFYC	16256199	CytReg	unexamined
NFYC	15601870	CytReg	unexamined
NKRF	26340924	CytReg	unexamined
NKX6-1	27032575	CytReg	unexamined
NR1H3	18250151	CytReg	unexamined
NR1H4	26474702	CytReg	unexamined
NR2F6	18701084	CytReg	unexamined
NR3C1	10623828	CytReg	unexamined
NR3C1	11509589	CytReg	unexamined
NR3C1	18028994	CytReg	unexamined
NR3C1	27076634	CytReg	unexamined
NR3C1	15879558	CytReg	unexamined
NR3C1	27371733	CytReg	unexamined
NR3C1	15531761	CytReg	unexamined
NR3C1	25064128	CytReg	unexamined
NRF1	9826775	CytReg	unexamined
NRF1	21454555	CytReg	unexamined
NSD2	18172012	CytReg	unexamined
PARP1	17177976	CytReg	unexamined
PARP1	11112786	CytReg	unexamined
PARP1	28219892	CytReg	unexamined
PAX2	25613757	CytReg	unexamined
PAX3	16787918	CytReg	unexamined
PBX2	21760952	CytReg	unexamined
PITX1	12242290	CytReg	unexamined
PITX2	27520585	CytReg	unexamined
PKNOX1	21760952	CytReg	unexamined
PKNOX1	18093541	CytReg	unexamined
POU2F1	10491186	CytReg	unexamined
POU2F1	8454603	CytReg	unexamined
POU2F1	12707271	CytReg	unexamined
POU2F1	8660843	CytReg	unexamined
POU2F1	8999951	CytReg	unexamined
POU2F1	18356242	CytReg	unexamined
POU2F1	19804407	CytReg	unexamined
POU2F1	16498406	CytReg	unexamined
POU2F1	9047239	CytReg	unexamined
POU2F1	11781715	CytReg	unexamined
POU2F1	8977179	CytReg	unexamined
POU2F1	7989759	CytReg	unexamined
POU2F1	11509003	CytReg	unexamined
POU2F1	26840450	CytReg	unexamined
POU2F2	10491186	CytReg	unexamined
POU2F2	8454603	CytReg	unexamined
POU2F2	11781715	CytReg	unexamined
POU2F2	21114628	CytReg	unexamined
POU2F2	8977179	CytReg	unexamined
POU2F2	7989759	CytReg	unexamined
POU2F2	11509003	CytReg	unexamined
POU2F2	26840450	CytReg	unexamined
POU2F2	21832163	CytReg	unexamined
PPARA	16572457	CytReg	unexamined
PPARA	10542237	CytReg	unexamined
PPARD	18007025	CytReg	unexamined
PPARG	21846721	CytReg	unexamined
PPARG	15531761	CytReg	unexamined
PPARG	19160541	CytReg	unexamined
PPARG	21148557	CytReg	unexamined
PPARG	18566389	CytReg	unexamined
PPARG	27512010	CytReg	unexamined
PPARG	16611855	CytReg	unexamined
PPARG	14573767	CytReg	unexamined
PPARG	15187132	CytReg	unexamined
PRDM1	15494505	CytReg	unexamined
PRDM1	26750311	CytReg	unexamined
PRDM1	19915049	CytReg	unexamined
